customer_id,customer_name,purchase_frequency,average_order_value,product_preferences
1226,Qiana Jackson,5,454.582,"Electra Townie Original 21D - 2016,Electra Cruiser 1 (24-Inch) - 2016,Sun Bicycles Lil Bolt Type-R - 2017,Trek Girl's Kickster - 2017,Trek Precaliber 12 Boys - 2017"
1227,Magali Dixon,3,2809.4566666666665,"Surly Wednesday Frameset - 2016,Trek Conduit+ - 2016,Pure Cycles Vine 8-Speed - 2016"
1228,Zulema Clemons,1,539.88,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
1229,Carina Lynch,5,600.628,"Surly Wednesday Frameset - 2016,Sun Bicycles Lil Bolt Type-R - 2017,Electra Cruiser Lux 1 - 2017,Sun Bicycles Lil Kitt'n - 2017,Haro Shredder 20 - 2017"
1230,Jesus Burch,3,2543.1899999999996,"Trek Domane SL 6 - 2017,Haro Downtown 16 - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017"
1231,Selene Vega,4,649.0125,"Sun Bicycles Atlas X-Type - 2017,Trek Marlin 5 - 2018,Electra White Water 3i - 2018,Electra Townie Original 1 - 2018"
1232,Jong Guthrie,3,679.1933333333334,"Electra Townie Original 7D EQ - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Cruiser 1 (24-Inch) - 2016"
1233,Lise Hebert,4,1377.0425,"Heller Shagamaw Frame - 2016,Electra Cruiser 1 (24-Inch) - 2016,Surly Wednesday - 2017,Sun Bicycles Streamway - 2017"
1234,Joshua Berg,4,567.365,"Surly Ice Cream Truck Frameset - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Moto 1 - 2016,Electra Townie Original 7D - 2015/2016"
1235,Georgina Gonzales,2,2999.85,"Electra Townie Original 7D EQ - Women's - 2016,Trek Domane S 6 - 2017"
1236,Rudolph Velez,3,3423.4199999999996,"Trek Fuel EX 8 29 - 2016,Trek Slash 8 27.5 - 2016,Sun Bicycles Drifter 7 - Women's - 2017"
1237,Luke Kramer,5,2952.1200000000003,"Trek Slash 8 27.5 - 2016,Surly Straggler 650b - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D EQ - 2016"
1238,Edgar Quinn,2,4680.73,"Trek Conduit+ - 2016,Surly Straggler 650b - 2016"
1239,Tara Maynard,2,319.93,"Electra Cruiser 7D Ladies' - 2016/2018,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018"
1240,Bella Perez,3,2209.7833333333333,"Trek 820 - 2018,Trek Lift+ - 2018,Electra Cruiser 1 Ladies' - 2018"
1241,Nathaniel Davidson,1,1199.84,Electra Townie Original 7D EQ - Women's - 2016
1242,Chauncey Donaldson,3,1749.8833333333332,"Trek Slash 8 27.5 - 2016,Haro SR 1.2 - 2017,Trek Precaliber 12 Girls - 2017"
1243,Heide Reed,2,869.81,"Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - 2016"
1244,Trang Hardin,3,2083.146666666667,"Electra Townie Original 21D - 2016,Trek Madone 9.2 - 2017,Trek Precaliber 24 (21-Speed) - Girls - 2017"
1245,Gabriela Warren,4,2115.2974999999997,"Trek Conduit+ - 2016,Surly Straggler 650b - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D - 2015/2016"
1246,Dale Rasmussen,3,1493.78,"Heller Shagamaw Frame - 2016,Sun Bicycles Biscayne Tandem 7 - 2017,Electra Girl's Hawaii 1 16"" - 2017"
1247,Tammie Cherry,5,1343.49,"Surly Wednesday Frameset - 2016,Surly Ice Cream Truck Frameset - 2016,Surly Straggler - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D EQ - Women's - 2016"
1248,Bethany Herring,2,3774.34,"Trek Conduit+ - 2016,Surly Straggler - 2016"
1249,Barbra Dickerson,5,1682.244,"Ritchey Timberwolf Frameset - 2016,Surly Ice Cream Truck Frameset - 2016,Trek Fuel EX 9.8 27.5 Plus - 2017,Sun Bicycles Brickell Tandem CB - 2017,Trek Precaliber 12 Girls - 2017"
1250,Neoma Daugherty,3,749.2566666666667,"Surly Straggler - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Pure Cycles Vine 8-Speed - 2016"
1251,Nanette Roman,4,681.715,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Trek Precaliber 12 Boys - 2017,Electra Townie Original 7D - 2017,Sun Bicycles Streamway 7 - 2017"
1252,Adriene Rollins,2,1674.4449999999997,"Trek Fuel EX 8 29 - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016"
1253,Susannah Fields,3,533.21,"Ritchey Timberwolf Frameset - 2016,Electra Townie Original 21D - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
1254,Dung Reid,4,1504.8725000000002,"Trek Emonda SL 7 - 2018,Trek MT 201 - 2018,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,Electra Townie Balloon 7i EQ Ladies' - 2017/2018"
1255,Ben Stone,2,504.85,"Surly Ice Cream Truck Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
1256,Nubia Anderson,3,569.8533333333334,"Electra Moto 1 - 2016,Trek X-Caliber 8 - 2018,Strider Classic 12 Balance Bike - 2018"
1257,Rosamaria Meyer,3,2260.3333333333335,"Heller Shagamaw Frame - 2016,Trek Remedy 29 Carbon Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
1258,Todd Waters,4,3700.295,"Trek Domane SLR 6 Disc - 2017,Sun Bicycles Revolutions 24 - 2017,Electra Queen of Hearts 3i - 2018,Electra Daydreamer 3i Ladies' - 2018"
1259,Kimbery Nieves,3,1899.82,"Trek Remedy 29 Carbon Frameset - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D - 2015/2016"
1260,Phuong Wolf,3,2099.5766666666664,"Pure Cycles William 3-Speed - 2016,Trek Domane SLR 6 Disc - 2017,Electra Savannah 3i (20-inch) - Girl's - 2017"
1261,Adelaida Hancock,4,2511.6424999999995,"Trek Conduit+ - 2016,Surly Straggler - 2016,Pure Cycles William 3-Speed - 2016,Electra Townie Original 7D - 2015/2016"
1262,Brianne Hays,2,2234.84,"Trek Conduit+ - 2016,Haro Shift R3 - 2017"
1263,Rufina Chandler,2,2340.34,"Trek Conduit+ - 2016,Surly Straggler 650b - 2016"
1264,Devin Velazquez,4,724.775,"Surly Wednesday Frameset - 2016,Electra Townie Original 21D - 2016,Electra Moto 1 - 2016,Electra Cruiser 1 (24-Inch) - 2016"
1265,Bonita Marshall,4,965.0425,"Surly Wednesday Frameset - 2016,Heller Shagamaw Frame - 2016,Surly Ice Cream Truck Frameset - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
1266,Myrl Gay,2,1349.85,"Electra Townie Original 7D EQ - 2016,Trek Stache 5 - 2017"
1267,Earline Gordon,1,3361.84,Surly Straggler 650b - 2016
1268,Sung Chambers,3,2066.516666666667,"Electra Townie Original 7D EQ - Women's - 2016,Trek Madone 9.2 - 2017,Electra Girl's Hawaii 1 16"" - 2017"
1269,Gustavo Gamble,5,902.47,"Surly Ice Cream Truck Frameset - 2017,Surly Wednesday - 2017,Haro Shredder 20 - 2017,Haro Shredder 20 Girls - 2017,Haro Shredder Pro 20 - 2017"
1270,Ciera Webb,1,699.78,Electra Savannah 3i (20-inch) - Girl's - 2017
1271,Roy Chan,3,1053.1866666666667,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Surly Big Dummy Frameset - 2017,Sun Bicycles ElectroLite - 2017"
1272,Houston Vasquez,1,2999.89,Trek Conduit+ - 2016
1273,Cheree Hale,5,1215.1879999999999,"Surly Straggler - 2016,Sun Bicycles Spider 3i - 2017,Haro Shift R3 - 2017,Sun Bicycles Cruz 3 - Women's - 2017,Sun Bicycles Drifter 7 - Women's - 2017"
1274,Odette Moses,3,3156.4600000000005,"Trek Slash 8 27.5 - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - 2016"
1275,Lenita Bonner,2,1434.9450000000002,"Heller Shagamaw Frame - 2016,Surly Straggler - 2016"
1276,Shona Mcmillan,2,3399.8399999999997,"Trek Silque SLR 8 Women's - 2017,Electra Girl's Hawaii 1 16"" - 2017"
1277,Piedad Irwin,1,759.84,Haro Flightline One ST - 2017
1278,Loan Graham,4,614.8575,"Electra Townie Original 21D - 2016,Haro Flightline Two 26 Plus - 2017,Electra Girl's Hawaii 1 16"" - 2017,Haro Shredder 20 - 2017"
1279,Stan Saunders,4,2608.035,"Sun Bicycles Cruz 7 - Women's - 2017,Surly Krampus - 2018,Trek Domane ALR 4 Disc Women's - 2018,Trek 1120 - 2018"
1280,Jackeline Colon,4,1459.84,"Ritchey Timberwolf Frameset - 2016,Trek Slash 8 27.5 - 2016,Electra Townie Original 21D - 2016,Electra Cruiser 1 (24-Inch) - 2016"
1281,Marlen Dawson,2,1574.9299999999998,"Trek Conduit+ - 2016,Trek Boy's Kickster - 2015/2017"
1282,Alexis Mack,5,589.174,"Ritchey Timberwolf Frameset - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles William 3-Speed - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra Townie Original 21D - 2016"
1283,Mica Barry,1,349.79,Electra Moto 3i (20-inch) - Boy's - 2017
1284,Shanice Spears,2,5999.884999999999,"Trek Emonda S 5 - 2017,Trek Madone 9.2 - 2017"
1285,Garth Huff,1,3097.86,Surly Straggler - 2016
1286,Dione Pratt,1,549.89,Electra Townie Original 21D - 2016
1287,Victor Pittman,4,917.5125,"Electra Townie Original 21D - 2016,Sun Bicycles Cruz 3 - 2017,Electra Amsterdam Fashion 7i Ladies' - 2017,Sun Bicycles Drifter 7 - Women's - 2017"
1288,Allie Conley,1,1199.58,Electra Townie Original 7D EQ - 2016
1289,Shanelle Anderson,1,533.94,Sun Bicycles Streamway 7 - 2017
1290,Minnie Compton,5,1817.8439999999998,"Haro Flightline Two 26 Plus - 2017,Trek Fuel EX 5 27.5 Plus - 2017,Electra Amsterdam Fashion 7i Ladies' - 2017,Electra Savannah 3i (20-inch) - Girl's - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017"
1291,Shiloh Bates,2,3525.75,"Trek Fuel EX 9.8 27.5 Plus - 2017,Surly Steamroller - 2017"
1292,Lakenya Oliver,2,604.915,"Surly Wednesday Frameset - 2016,Trek Precaliber 16 Boys - 2017"
1293,Sally Kinney,2,685.9,"Haro SR 1.2 - 2017,Sun Bicycles Revolutions 24 - Girl's - 2017"
1294,Edith Davenport,3,495.5,"Surly Wednesday Frameset - 2017,Sun Bicycles Cruz 7 - 2017,Electra Cruiser Lux Fat Tire 1 Ladies - 2017"
1295,Alline Beasley,3,2033.07,"Surly Wednesday Frameset - 2016,Trek Conduit+ - 2016,Electra Townie Original 21D - 2016"
1296,Travis Whitley,4,1067.2325,"Surly Wednesday Frameset - 2016,Electra Moto 1 - 2016,Electra Townie Original 7D EQ - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
1297,Vanessa West,1,539.84,Electra Cruiser 1 (24-Inch) - 2016
1298,Trudy Riddle,4,1174.815,"Electra Townie Original 7D EQ - 2016,Electra Townie Original 7D EQ - Women's - 2016,Trek Emonda S 5 - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017"
1299,Shauna Edwards,2,998.8199999999999,"Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 21D - 2016"
1300,Clorinda Donovan,4,2409.8224999999998,"Trek Slash 8 27.5 - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D - 2015/2016,Electra Townie Original 7D EQ - 2016"
1301,Raven Curtis,4,1282.3525,"Surly Straggler 650b - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - 2016,Pure Cycles William 3-Speed - 2016"
1302,Verda Gilbert,3,2517.2033333333334,"Surly Ogre Frameset - 2017,Trek Domane SLR 6 Disc - 2017,Sun Bicycles Streamway 3 - 2017"
1303,Renay Atkins,5,1177.854,"Electra Amsterdam Fashion 7i Ladies' - 2017,Trek X-Caliber Frameset - 2018,Electra Delivery 3i - 2016/2017/2018,Electra Cruiser Lux 7D Ladies' - 2018,Electra Townie Balloon 8D EQ - 2016/2017/2018"
1304,Tama Berg,5,646.304,"Electra Moto 1 - 2016,Trek Stache 5 - 2017,Sun Bicycles Revolutions 24 - 2017,Trek Precaliber 16 Boys - 2017,Electra Townie Original 7D - 2017"
1305,Dalia Carson,3,589.1,"Electra Cruiser 1 (24-Inch) - 2016,Pure Cycles William 3-Speed - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
1306,America Swanson,2,1980.68,"Surly Straggler 650b - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
1307,Cinda Rocha,4,2009.8224999999998,"Trek Fuel EX 8 29 - 2016,Electra Townie Original 7D EQ - Women's - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 21D - 2016"
1308,Shea Howell,2,1449.58,"Surly Big Dummy Frameset - 2017,Sun Bicycles Cruz 3 - Women's - 2017"
1309,Kimberli Cline,1,1799.89,Trek Remedy 29 Carbon Frameset - 2016
1310,Emanuel Mckee,2,3499.75,"Trek Domane S 5 Disc - 2017,Trek Procaliber 6 - 2018"
1311,Whitley Cannon,5,858.86,"Pure Cycles William 3-Speed - 2016,Sun Bicycles Spider 3i - 2017,Electra Straight 8 3i (20-inch) - Boy's - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Sun Bicycles Cruz 3 - 2017"
1312,Tereasa Bird,2,5604.835,"Trek Domane SLR 6 Disc - 2017,Haro Shredder 20 Girls - 2017"
1313,Dante Grimes,2,2774.41,"Trek Slash 8 27.5 - 2016,Surly Straggler - 2016"
1314,Joeann Garrison,4,1941.7775000000001,"Trek Remedy 29 Carbon Frameset - 2016,Surly Straggler - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Moto 1 - 2016"
1315,Omega Johnston,3,2829.5266666666666,"Surly Ice Cream Truck Frameset - 2016,Trek Conduit+ - 2016,Surly Straggler - 2016"
1316,Conrad Mueller,2,3674.75,"Trek Boone 7 - 2017,Electra Savannah 3i (20-inch) - Girl's - 2017"
1317,Glady Wells,1,349.92,Trek Precaliber 24 (21-Speed) - Girls - 2017
1318,Tisha Petty,2,569.885,"Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - 2016"
1319,Claris Santiago,4,1382.3899999999999,"Pure Cycles William 3-Speed - 2016,Haro SR 1.1 - 2017,Trek Emonda S 4 - 2017,Sun Bicycles Streamway 3 - 2017"
1320,Obdulia Barber,1,679.58,Electra Townie 7D (20-inch) - Boys' - 2017
1321,Shantel Gregory,3,2106.813333333333,"Surly Wednesday Frameset - 2016,Heller Shagamaw Frame - 2016,Trek Conduit+ - 2016"
1322,Ai Forbes,3,1833.1966666666667,"Ritchey Timberwolf Frameset - 2016,Surly Wednesday Frameset - 2016,Trek Conduit+ - 2016"
1323,Ebony Cotton,4,648.0875000000001,"Sun Bicycles Revolutions 24 - 2017,Electra Glam Punk 3i Ladies' - 2017,Trek Precaliber 12 Boys - 2017,Sun Bicycles Streamway 3 - 2017"
1324,Arla Ellis,3,1375.5833333333333,"Surly Straggler - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 7D EQ - 2016"
1325,Magdalena Sherman,2,499.345,"Electra Townie Original 21D - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016"
1326,Tarra Guerrero,3,1179.7666666666667,"Trek Remedy 29 Carbon Frameset - 2016,Electra Townie Original 7D EQ - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
1327,Consuela Romero,1,1999.58,Trek X-Caliber 8 - 2017
1328,Cindie Franklin,5,1017.2660000000002,"Ritchey Timberwolf Frameset - 2016,Surly Straggler - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
1329,Sharyn Brewer,3,1481.7866666666666,"Haro SR 1.2 - 2017,Haro SR 1.3 - 2017,Sun Bicycles Biscayne Tandem CB - 2017"
1330,Karren Stevenson,2,3119.8599999999997,"Trek Stache Carbon Frameset - 2018,Trek Domane SL 5 - 2018"
1331,Divina Reeves,3,789.58,"Surly Straggler - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 21D - 2016"
1332,Novella Ross,3,4343.23,"Trek Domane S 6 - 2017,Trek Madone 9.2 - 2017,Haro Downtown 16 - 2017"
1333,Omega Huff,5,1824.0879999999997,"Surly Ice Cream Truck Frameset - 2016,Trek Conduit+ - 2016,Surly Straggler - 2016,Surly Straggler 650b - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
1334,Ashleigh Finch,4,1512.0774999999999,"Trek Fuel EX 8 29 - 2016,Surly Straggler - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D - 2015/2016"
1335,Corina Lynch,3,953.5666666666667,"Heller Shagamaw Frame - 2016,Surly Ice Cream Truck Frameset - 2016,Electra Townie Original 7D EQ - 2016"
1336,Joe Melton,1,299.89,"Electra Girl's Hawaii 1 16"" - 2017"
1337,Bernetta Summers,2,424.905,"Electra Townie Original 21D - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
1338,Inez Snider,2,960.365,"Heller Shagamaw Frame - 2016,Electra Townie Original 7D EQ - 2016"
1339,Neida King,2,888.8149999999999,"Sun Bicycles Biscayne Tandem CB - 2017,Sun Bicycles Streamway - 2017"
1340,Tona Velasquez,1,269.89,Electra Cruiser 1 (24-Inch) - 2016
1341,Rozanne Reyes,3,2982.9066666666663,"Trek Slash 8 27.5 - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 7D - 2015/2016"
1342,Lekisha Pope,2,279.93,"Trek Precaliber 16 Boys - 2017,Electra Savannah 3i (20-inch) - Girl's - 2017"
1343,Jama Rodriquez,4,499.875,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Trek X-Caliber 8 - 2017,Haro Shredder 20 - 2017,Haro Shredder Pro 20 - 2017"
1344,Eloisa Tucker,2,1829.835,"Trek Stache 5 - 2017,Electra Amsterdam Original 3i Ladies' - 2017"
1345,Arie Hunter,3,488.86666666666673,"Ritchey Timberwolf Frameset - 2016,Sun Bicycles Atlas X-Type - 2017,Electra Girl's Hawaii 1 16"" - 2017"
1346,Sanora Webster,3,1233.8666666666668,"Heller Shagamaw Frame - 2016,Haro Flightline One ST - 2017,Electra Townie 7D (20-inch) - Boys' - 2017"
1347,Kate Barber,2,3589.8849999999998,"Trek Silque SLR 8 Women's - 2017,Electra Townie 7D (20-inch) - Boys' - 2017"
1348,Yvone Guerrero,5,2475.4880000000003,"Trek Fuel EX 8 29 - 2016,Trek Slash 8 27.5 - 2016,Pure Cycles Vine 8-Speed - 2016,Pure Cycles William 3-Speed - 2016,Electra Townie Original 7D EQ - 2016"
1349,Kami Rios,4,2569.5899999999997,"Ritchey Timberwolf Frameset - 2016,Trek Slash 8 27.5 - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 21D - 2016"
1350,Annett Rush,5,1355.776,"Trek Slash 8 27.5 - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - Women's - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016"
1351,Carman Hardy,4,719.8075,"Electra Moto 1 - 2016,Electra Townie Original 7D EQ - Women's - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D EQ - 2016"
1352,Dorothea Miranda,3,1160.5366666666666,"Surly Wednesday Frameset - 2016,Electra Townie Original 7D - 2015/2016,Sun Bicycles Streamway - 2017"
1353,Agatha Daniels,4,1001.5675,"Surly Straggler - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 7D - 2015/2016,Electra Townie Original 7D EQ - 2016"
1354,Alexandria Zamora,4,1197.3775,"Ritchey Timberwolf Frameset - 2016,Heller Shagamaw Frame - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 7D - 2015/2016"
1355,Thad Gilliam,2,1034.93,"Trek Remedy 29 Carbon Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
1356,Inger Jennings,2,849.685,"Electra Townie Original 7D EQ - Women's - 2016,Electra Townie Original 21D - 2016"
1357,Karren Lamb,1,599.88,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
1358,Noble Glover,4,994.79,"Surly Wednesday Frameset - 2016,Surly Ice Cream Truck Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016"
1359,Octavia Donaldson,4,1724.41,"Ritchey Timberwolf Frameset - 2016,Trek Remedy 29 Carbon Frameset - 2016,Surly Straggler - 2016,Electra Townie Original 7D - 2015/2016"
1360,Latashia Travis,4,2152.6075,"Trek Remedy 29 Carbon Frameset - 2016,Surly Straggler 650b - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 7D EQ - 2016"
1361,Destiny Goodman,2,718.69,"Pure Cycles William 3-Speed - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
1362,Christiana Gross,3,1666.4166666666667,"Surly Wednesday Frameset - 2016,Trek Remedy 29 Carbon Frameset - 2016,Electra Townie Original 7D EQ - 2016"
1363,Nestor Haynes,3,739.5433333333334,"Electra Cruiser 1 (24-Inch) - 2016,Pure Cycles William 3-Speed - 2016,Trek Emonda S 4 - 2017"
1364,Grisel Maynard,1,1099.89,Electra Amsterdam Fashion 7i Ladies' - 2017
1365,Shenna Espinoza,1,5999.879999999999,Trek Conduit+ - 2016
1366,Trena Rogers,1,1099.78,Electra Townie Original 21D - 2016
1367,Lucile Manning,4,549.8725000000001,"Electra Townie Original 21D - 2016,Surly Wednesday Frameset - 2017,Haro Shredder 20 - 2017,Haro Shredder Pro 20 - 2017"
1368,Veronique Fulton,5,2198.066,"Heller Shagamaw Frame - 2016,Trek Slash 8 27.5 - 2016,Electra Moto 1 - 2016,Electra Townie Original 7D EQ - Women's - 2016,Electra Cruiser 1 (24-Inch) - 2016"
1369,Starr Schneider,2,359.345,"Pure Cycles William 3-Speed - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
1370,Rona Rojas,1,7999.839999999999,Trek Slash 8 27.5 - 2016
1371,Pandora Estes,2,960.365,"Heller Shagamaw Frame - 2016,Electra Townie Original 7D EQ - 2016"
1372,Renna Williams,4,1940.7675,"Surly Wednesday Frameset - 2017,Trek Powerfly 8 FS Plus - 2017,Sun Bicycles Lil Bolt Type-R - 2017,Electra Glam Punk 3i Ladies' - 2017"
1373,Lanora Robbins,4,1687.0275,"Trek Slash 8 27.5 - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D EQ - 2016,Pure Cycles William 3-Speed - 2016"
1374,Juliane Dillard,5,1852.5520000000001,"Heller Shagamaw Frame - 2016,Surly Straggler 650b - 2016,Electra Moto 1 - 2016,Electra Townie Original 7D EQ - 2016,Electra Townie Original 7D - 2015/2016"
1375,Carlena Salinas,3,1165.6733333333334,"Ritchey Timberwolf Frameset - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 21D - 2016"
1376,Kimberley Reynolds,4,1224.59,"Trek Conduit+ - 2016,Electra Cruiser 1 (24-Inch) - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 7D EQ - 2016"
1377,Johana Jacobson,3,363.24333333333334,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 21D - 2016"
1378,Enoch Rosario,3,1700.5,"Surly Straggler 650b - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - Women's - 2016"
1379,Dorine Thornton,4,757.3750000000001,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Glam Punk 3i Ladies' - 2017,Electra Amsterdam Original 3i Ladies' - 2017,Haro Shredder Pro 20 - 2017"
1380,Eliz Lynch,1,2899.79,Trek Fuel EX 8 29 - 2016
1381,Mercedez Brooks,2,1299.83,"Ritchey Timberwolf Frameset - 2016,Electra Townie Original 21D - 2016"
1382,Wynona Douglas,5,3597.582,"Surly Wednesday Frameset - 2016,Electra Moto 1 - 2016,Surly Wednesday - 2017,Trek Silque SLR 7 Women's - 2017,Sun Bicycles Biscayne Tandem CB - 2017"
1383,Desire Mcgowan,2,791.835,"Surly Ogre Frameset - 2017,Sun Bicycles Cruz 7 - 2017"
1384,Elmo Sweeney,3,1011.0,"Surly Ogre Frameset - 2017,Sun Bicycles Cruz 7 - 2017,Electra Moto 3i (20-inch) - Boy's - 2017"
1385,Kenton Hughes,4,569.3175,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Pure Cycles Vine 8-Speed - 2016,Surly Wednesday Frameset - 2017,Haro Shredder 20 - 2017"
1386,Cesar Wilkins,3,649.1933333333333,"Electra Townie Original 21D - 2016,Electra Cruiser 1 (24-Inch) - 2016,Pure Cycles Vine 8-Speed - 2016"
1387,Phylicia Stout,1,1499.58,Ritchey Timberwolf Frameset - 2016
1388,Nanette Harris,1,3199.79,Trek Domane SL Disc Frameset - 2017
1389,Ulrike Chan,1,1665.78,Surly Troll Frameset - 2017
1390,Genoveva Lloyd,4,1418.8574999999998,"Trek Emonda S 4 - 2017,Surly Steamroller - 2017,Sun Bicycles Brickell Tandem 7 - 2017,Trek Boy's Kickster - 2015/2017"
1391,Sheryl Chase,4,4564.874999999999,"Trek Stache 5 - 2017,Trek Fuel EX 5 27.5 Plus - 2017,Trek Powerfly 8 FS Plus - 2017,Electra Amsterdam Original 3i - 2015/2017"
