customer_id,first_name,last_name,email,phone,purchased_products
1224,Abram,Copeland,abram.copeland@gmail.com,,"[""Trek Silque SLR 8 Women's - 2017"", 'Trek Domane SLR 6 Disc - 2017', 'Sun Bicycles ElectroLite - 2017', 'Sun Bicycles Lil Bolt Type-R - 2017', ""Electra Amsterdam Original 3i Ladies' - 2017""]"
1225,Mellisa,Griffin,mellisa.griffin@msn.com,,"['Trek Remedy 29 Carbon Frameset - 2016', 'Surly Big Dummy Frameset - 2017', 'Surly Karate Monkey 27.5+ Frameset - 2017', 'Electra Townie Original 7D - 2017', ""Electra Savannah 3i (20-inch) - Girl's - 2017""]"
1226,Qiana,Jackson,qiana.jackson@gmail.com,,"['Electra Townie Original 21D - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Sun Bicycles Lil Bolt Type-R - 2017', ""Trek Girl's Kickster - 2017"", 'Trek Precaliber 12 Boys - 2017']"
1227,Magali,Dixon,magali.dixon@msn.com,(248) 279-5331,"['Surly Wednesday Frameset - 2016', 'Trek Conduit+ - 2016', 'Pure Cycles Vine 8-Speed - 2016']"
1228,Zulema,Clemons,zulema.clemons@aol.com,(510) 565-8496,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
1229,Carina,Lynch,carina.lynch@gmail.com,,"['Surly Wednesday Frameset - 2016', 'Sun Bicycles Lil Bolt Type-R - 2017', 'Electra Cruiser Lux 1 - 2017', ""Sun Bicycles Lil Kitt'n - 2017"", 'Haro Shredder 20 - 2017']"
1230,Jesus,Burch,jesus.burch@hotmail.com,,"['Trek Domane SL 6 - 2017', 'Haro Downtown 16 - 2017', ""Electra Sugar Skulls 1 (20-inch) - Girl's - 2017""]"
1231,Selene,Vega,selene.vega@gmail.com,,"['Sun Bicycles Atlas X-Type - 2017', 'Trek Marlin 5 - 2018', 'Electra White Water 3i - 2018', 'Electra Townie Original 1 - 2018']"
1232,Jong,Guthrie,jong.guthrie@hotmail.com,,"['Electra Townie Original 7D EQ - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Electra Cruiser 1 (24-Inch) - 2016']"
1233,Lise,Hebert,lise.hebert@gmail.com,,"['Heller Shagamaw Frame - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Surly Wednesday - 2017', 'Sun Bicycles Streamway - 2017']"
1234,Joshua,Berg,joshua.berg@hotmail.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Electra Moto 1 - 2016', 'Electra Townie Original 7D - 2015/2016']"
1235,Georgina,Gonzales,georgina.gonzales@yahoo.com,,"[""Electra Townie Original 7D EQ - Women's - 2016"", 'Trek Domane S 6 - 2017']"
1236,Rudolph,Velez,rudolph.velez@yahoo.com,,"['Trek Fuel EX 8 29 - 2016', 'Trek Slash 8 27.5 - 2016', ""Sun Bicycles Drifter 7 - Women's - 2017""]"
1237,Luke,Kramer,luke.kramer@hotmail.com,,"['Trek Slash 8 27.5 - 2016', 'Surly Straggler 650b - 2016', 'Electra Townie Original 21D - 2016', 'Electra Townie Original 7D EQ - 2016', 'Electra Townie Original 21D - 2016']"
1238,Edgar,Quinn,edgar.quinn@aol.com,,"['Trek Conduit+ - 2016', 'Surly Straggler 650b - 2016']"
1239,Tara,Maynard,tara.maynard@hotmail.com,,"[""Electra Cruiser 7D Ladies' - 2016/2018"", ""Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018""]"
1240,Bella,Perez,bella.perez@msn.com,,"['Trek 820 - 2018', 'Trek Lift+ - 2018', ""Electra Cruiser 1 Ladies' - 2018""]"
1241,Nathaniel,Davidson,nathaniel.davidson@hotmail.com,,"[""Electra Townie Original 7D EQ - Women's - 2016""]"
1242,Chauncey,Donaldson,chauncey.donaldson@aol.com,,"['Trek Slash 8 27.5 - 2016', 'Haro SR 1.2 - 2017', 'Trek Precaliber 12 Girls - 2017']"
1243,Heide,Reed,heide.reed@yahoo.com,,"['Electra Cruiser 1 (24-Inch) - 2016', 'Electra Townie Original 7D EQ - 2016']"
1244,Trang,Hardin,trang.hardin@yahoo.com,,"['Electra Townie Original 21D - 2016', 'Trek Madone 9.2 - 2017', 'Trek Precaliber 24 (21-Speed) - Girls - 2017']"
1245,Gabriela,Warren,gabriela.warren@aol.com,(562) 986-2247,"['Trek Conduit+ - 2016', 'Surly Straggler 650b - 2016', 'Electra Townie Original 21D - 2016', 'Electra Townie Original 7D - 2015/2016']"
1246,Dale,Rasmussen,dale.rasmussen@aol.com,,"['Heller Shagamaw Frame - 2016', 'Sun Bicycles Biscayne Tandem 7 - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017']"
1247,Tammie,Cherry,tammie.cherry@hotmail.com,,"['Surly Wednesday Frameset - 2016', 'Surly Ice Cream Truck Frameset - 2016', 'Surly Straggler - 2016', 'Electra Townie Original 21D - 2016', ""Electra Townie Original 7D EQ - Women's - 2016""]"
1248,Bethany,Herring,bethany.herring@yahoo.com,,"['Trek Conduit+ - 2016', 'Surly Straggler - 2016']"
1249,Barbra,Dickerson,barbra.dickerson@gmail.com,,"['Ritchey Timberwolf Frameset - 2016', 'Surly Ice Cream Truck Frameset - 2016', 'Trek Fuel EX 9.8 27.5 Plus - 2017', 'Sun Bicycles Brickell Tandem CB - 2017', 'Trek Precaliber 12 Girls - 2017']"
1250,Neoma,Daugherty,neoma.daugherty@gmail.com,,"['Surly Straggler - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Pure Cycles Vine 8-Speed - 2016']"
1251,Nanette,Roman,nanette.roman@yahoo.com,,"[""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Trek Precaliber 12 Boys - 2017', 'Electra Townie Original 7D - 2017', 'Sun Bicycles Streamway 7 - 2017']"
1252,Adriene,Rollins,adriene.rollins@msn.com,,"['Trek Fuel EX 8 29 - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016""]"
1253,Susannah,Fields,susannah.fields@hotmail.com,,"['Ritchey Timberwolf Frameset - 2016', 'Electra Townie Original 21D - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
1254,Dung,Reid,dung.reid@msn.com,,"['Trek Emonda SL 7 - 2018', 'Trek MT 201 - 2018', ""Electra Sweet Ride 3i (20-inch) - Girls' - 2018"", ""Electra Townie Balloon 7i EQ Ladies' - 2017/2018""]"
1255,Ben,Stone,ben.stone@gmail.com,,"['Surly Ice Cream Truck Frameset - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
1256,Nubia,Anderson,nubia.anderson@aol.com,,"['Electra Moto 1 - 2016', 'Trek X-Caliber 8 - 2018', 'Strider Classic 12 Balance Bike - 2018']"
1257,Rosamaria,Meyer,rosamaria.meyer@yahoo.com,,"['Heller Shagamaw Frame - 2016', 'Trek Remedy 29 Carbon Frameset - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
1258,Todd,Waters,todd.waters@yahoo.com,,"['Trek Domane SLR 6 Disc - 2017', 'Sun Bicycles Revolutions 24 - 2017', 'Electra Queen of Hearts 3i - 2018', ""Electra Daydreamer 3i Ladies' - 2018""]"
1259,Kimbery,Nieves,kimbery.nieves@msn.com,,"['Trek Remedy 29 Carbon Frameset - 2016', 'Electra Townie Original 21D - 2016', 'Electra Townie Original 7D - 2015/2016']"
1260,Phuong,Wolf,phuong.wolf@yahoo.com,,"['Pure Cycles William 3-Speed - 2016', 'Trek Domane SLR 6 Disc - 2017', ""Electra Savannah 3i (20-inch) - Girl's - 2017""]"
1261,Adelaida,Hancock,adelaida.hancock@aol.com,,"['Trek Conduit+ - 2016', 'Surly Straggler - 2016', 'Pure Cycles William 3-Speed - 2016', 'Electra Townie Original 7D - 2015/2016']"
1262,Brianne,Hays,brianne.hays@gmail.com,,"['Trek Conduit+ - 2016', 'Haro Shift R3 - 2017']"
1263,Rufina,Chandler,rufina.chandler@aol.com,,"['Trek Conduit+ - 2016', 'Surly Straggler 650b - 2016']"
1264,Devin,Velazquez,devin.velazquez@aol.com,(631) 254-8497,"['Surly Wednesday Frameset - 2016', 'Electra Townie Original 21D - 2016', 'Electra Moto 1 - 2016', 'Electra Cruiser 1 (24-Inch) - 2016']"
1265,Bonita,Marshall,bonita.marshall@msn.com,,"['Surly Wednesday Frameset - 2016', 'Heller Shagamaw Frame - 2016', 'Surly Ice Cream Truck Frameset - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
1266,Myrl,Gay,myrl.gay@hotmail.com,,"['Electra Townie Original 7D EQ - 2016', 'Trek Stache 5 - 2017']"
1267,Earline,Gordon,earline.gordon@gmail.com,,['Surly Straggler 650b - 2016']
1268,Sung,Chambers,sung.chambers@gmail.com,,"[""Electra Townie Original 7D EQ - Women's - 2016"", 'Trek Madone 9.2 - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017']"
1269,Gustavo,Gamble,gustavo.gamble@msn.com,,"['Surly Ice Cream Truck Frameset - 2017', 'Surly Wednesday - 2017', 'Haro Shredder 20 - 2017', 'Haro Shredder 20 Girls - 2017', 'Haro Shredder Pro 20 - 2017']"
1270,Ciera,Webb,ciera.webb@yahoo.com,,"[""Electra Savannah 3i (20-inch) - Girl's - 2017""]"
1271,Roy,Chan,roy.chan@hotmail.com,,"[""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Surly Big Dummy Frameset - 2017', 'Sun Bicycles ElectroLite - 2017']"
1272,Houston,Vasquez,houston.vasquez@msn.com,,['Trek Conduit+ - 2016']
1273,Cheree,Hale,cheree.hale@yahoo.com,,"['Surly Straggler - 2016', 'Sun Bicycles Spider 3i - 2017', 'Haro Shift R3 - 2017', ""Sun Bicycles Cruz 3 - Women's - 2017"", ""Sun Bicycles Drifter 7 - Women's - 2017""]"
1274,Odette,Moses,odette.moses@gmail.com,,"['Trek Slash 8 27.5 - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Electra Townie Original 7D EQ - 2016']"
1275,Lenita,Bonner,lenita.bonner@aol.com,,"['Heller Shagamaw Frame - 2016', 'Surly Straggler - 2016']"
1276,Shona,Mcmillan,shona.mcmillan@msn.com,,"[""Trek Silque SLR 8 Women's - 2017"", 'Electra Girl\'s Hawaii 1 16"" - 2017']"
1277,Piedad,Irwin,piedad.irwin@hotmail.com,,['Haro Flightline One ST - 2017']
1278,Loan,Graham,loan.graham@yahoo.com,,"['Electra Townie Original 21D - 2016', 'Haro Flightline Two 26 Plus - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017', 'Haro Shredder 20 - 2017']"
1279,Stan,Saunders,stan.saunders@yahoo.com,,"[""Sun Bicycles Cruz 7 - Women's - 2017"", 'Surly Krampus - 2018', ""Trek Domane ALR 4 Disc Women's - 2018"", 'Trek 1120 - 2018']"
1280,Jackeline,Colon,jackeline.colon@msn.com,,"['Ritchey Timberwolf Frameset - 2016', 'Trek Slash 8 27.5 - 2016', 'Electra Townie Original 21D - 2016', 'Electra Cruiser 1 (24-Inch) - 2016']"
1281,Marlen,Dawson,marlen.dawson@msn.com,,"['Trek Conduit+ - 2016', ""Trek Boy's Kickster - 2015/2017""]"
1282,Alexis,Mack,alexis.mack@aol.com,(845) 707-6088,"['Ritchey Timberwolf Frameset - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Pure Cycles William 3-Speed - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Electra Townie Original 21D - 2016']"
1283,Mica,Barry,mica.barry@yahoo.com,,"[""Electra Moto 3i (20-inch) - Boy's - 2017""]"
1284,Shanice,Spears,shanice.spears@msn.com,,"['Trek Emonda S 5 - 2017', 'Trek Madone 9.2 - 2017']"
1285,Garth,Huff,garth.huff@yahoo.com,,['Surly Straggler - 2016']
1286,Dione,Pratt,dione.pratt@msn.com,,['Electra Townie Original 21D - 2016']
1287,Victor,Pittman,victor.pittman@aol.com,,"['Electra Townie Original 21D - 2016', 'Sun Bicycles Cruz 3 - 2017', ""Electra Amsterdam Fashion 7i Ladies' - 2017"", ""Sun Bicycles Drifter 7 - Women's - 2017""]"
1288,Allie,Conley,allie.conley@msn.com,,['Electra Townie Original 7D EQ - 2016']
1289,Shanelle,Anderson,shanelle.anderson@yahoo.com,,['Sun Bicycles Streamway 7 - 2017']
1290,Minnie,Compton,minnie.compton@gmail.com,,"['Haro Flightline Two 26 Plus - 2017', 'Trek Fuel EX 5 27.5 Plus - 2017', ""Electra Amsterdam Fashion 7i Ladies' - 2017"", ""Electra Savannah 3i (20-inch) - Girl's - 2017"", ""Electra Townie 3i EQ (20-inch) - Boys' - 2017""]"
1291,Shiloh,Bates,shiloh.bates@msn.com,,"['Trek Fuel EX 9.8 27.5 Plus - 2017', 'Surly Steamroller - 2017']"
1292,Lakenya,Oliver,lakenya.oliver@yahoo.com,,"['Surly Wednesday Frameset - 2016', 'Trek Precaliber 16 Boys - 2017']"
1293,Sally,Kinney,sally.kinney@msn.com,,"['Haro SR 1.2 - 2017', ""Sun Bicycles Revolutions 24 - Girl's - 2017""]"
1294,Edith,Davenport,edith.davenport@gmail.com,,"['Surly Wednesday Frameset - 2017', 'Sun Bicycles Cruz 7 - 2017', 'Electra Cruiser Lux Fat Tire 1 Ladies - 2017']"
1295,Alline,Beasley,alline.beasley@yahoo.com,,"['Surly Wednesday Frameset - 2016', 'Trek Conduit+ - 2016', 'Electra Townie Original 21D - 2016']"
1296,Travis,Whitley,travis.whitley@aol.com,,"['Surly Wednesday Frameset - 2016', 'Electra Moto 1 - 2016', 'Electra Townie Original 7D EQ - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
1297,Vanessa,West,vanessa.west@gmail.com,,['Electra Cruiser 1 (24-Inch) - 2016']
1298,Trudy,Riddle,trudy.riddle@aol.com,,"['Electra Townie Original 7D EQ - 2016', ""Electra Townie Original 7D EQ - Women's - 2016"", 'Trek Emonda S 5 - 2017', ""Electra Sugar Skulls 1 (20-inch) - Girl's - 2017""]"
1299,Shauna,Edwards,shauna.edwards@msn.com,,"[""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Electra Townie Original 21D - 2016']"
1300,Clorinda,Donovan,clorinda.donovan@msn.com,,"['Trek Slash 8 27.5 - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Electra Townie Original 7D - 2015/2016', 'Electra Townie Original 7D EQ - 2016']"
1301,Raven,Curtis,raven.curtis@aol.com,,"['Surly Straggler 650b - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Electra Townie Original 7D EQ - 2016', 'Pure Cycles William 3-Speed - 2016']"
1302,Verda,Gilbert,verda.gilbert@gmail.com,,"['Surly Ogre Frameset - 2017', 'Trek Domane SLR 6 Disc - 2017', 'Sun Bicycles Streamway 3 - 2017']"
1303,Renay,Atkins,renay.atkins@aol.com,,"[""Electra Amsterdam Fashion 7i Ladies' - 2017"", 'Trek X-Caliber Frameset - 2018', 'Electra Delivery 3i - 2016/2017/2018', ""Electra Cruiser Lux 7D Ladies' - 2018"", 'Electra Townie Balloon 8D EQ - 2016/2017/2018']"
1304,Tama,Berg,tama.berg@hotmail.com,,"['Electra Moto 1 - 2016', 'Trek Stache 5 - 2017', 'Sun Bicycles Revolutions 24 - 2017', 'Trek Precaliber 16 Boys - 2017', 'Electra Townie Original 7D - 2017']"
1305,Dalia,Carson,dalia.carson@aol.com,(507) 186-2004,"['Electra Cruiser 1 (24-Inch) - 2016', 'Pure Cycles William 3-Speed - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
1306,America,Swanson,america.swanson@msn.com,,"['Surly Straggler 650b - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
1307,Cinda,Rocha,cinda.rocha@hotmail.com,,"['Trek Fuel EX 8 29 - 2016', ""Electra Townie Original 7D EQ - Women's - 2016"", ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Electra Townie Original 21D - 2016']"
1308,Shea,Howell,shea.howell@msn.com,,"['Surly Big Dummy Frameset - 2017', ""Sun Bicycles Cruz 3 - Women's - 2017""]"
1309,Kimberli,Cline,kimberli.cline@yahoo.com,,['Trek Remedy 29 Carbon Frameset - 2016']
1310,Emanuel,Mckee,emanuel.mckee@yahoo.com,,"['Trek Domane S 5 Disc - 2017', 'Trek Procaliber 6 - 2018']"
1311,Whitley,Cannon,whitley.cannon@msn.com,,"['Pure Cycles William 3-Speed - 2016', 'Sun Bicycles Spider 3i - 2017', ""Electra Straight 8 3i (20-inch) - Boy's - 2017"", ""Electra Sugar Skulls 1 (20-inch) - Girl's - 2017"", 'Sun Bicycles Cruz 3 - 2017']"
1312,Tereasa,Bird,tereasa.bird@aol.com,,"['Trek Domane SLR 6 Disc - 2017', 'Haro Shredder 20 Girls - 2017']"
1313,Dante,Grimes,dante.grimes@yahoo.com,,"['Trek Slash 8 27.5 - 2016', 'Surly Straggler - 2016']"
1314,Joeann,Garrison,joeann.garrison@yahoo.com,,"['Trek Remedy 29 Carbon Frameset - 2016', 'Surly Straggler - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Electra Moto 1 - 2016']"
1315,Omega,Johnston,omega.johnston@gmail.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Trek Conduit+ - 2016', 'Surly Straggler - 2016']"
1316,Conrad,Mueller,conrad.mueller@yahoo.com,,"['Trek Boone 7 - 2017', ""Electra Savannah 3i (20-inch) - Girl's - 2017""]"
1317,Glady,Wells,glady.wells@gmail.com,,['Trek Precaliber 24 (21-Speed) - Girls - 2017']
1318,Tisha,Petty,tisha.petty@msn.com,(210) 851-3122,"['Electra Cruiser 1 (24-Inch) - 2016', 'Electra Townie Original 7D EQ - 2016']"
1319,Claris,Santiago,claris.santiago@msn.com,,"['Pure Cycles William 3-Speed - 2016', 'Haro SR 1.1 - 2017', 'Trek Emonda S 4 - 2017', 'Sun Bicycles Streamway 3 - 2017']"
1320,Obdulia,Barber,obdulia.barber@gmail.com,,"[""Electra Townie 7D (20-inch) - Boys' - 2017""]"
1321,Shantel,Gregory,shantel.gregory@yahoo.com,,"['Surly Wednesday Frameset - 2016', 'Heller Shagamaw Frame - 2016', 'Trek Conduit+ - 2016']"
1322,Ai,Forbes,ai.forbes@yahoo.com,,"['Ritchey Timberwolf Frameset - 2016', 'Surly Wednesday Frameset - 2016', 'Trek Conduit+ - 2016']"
1323,Ebony,Cotton,ebony.cotton@yahoo.com,,"['Sun Bicycles Revolutions 24 - 2017', ""Electra Glam Punk 3i Ladies' - 2017"", 'Trek Precaliber 12 Boys - 2017', 'Sun Bicycles Streamway 3 - 2017']"
1324,Arla,Ellis,arla.ellis@yahoo.com,,"['Surly Straggler - 2016', 'Pure Cycles Vine 8-Speed - 2016', 'Electra Townie Original 7D EQ - 2016']"
1325,Magdalena,Sherman,magdalena.sherman@gmail.com,,"['Electra Townie Original 21D - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016""]"
1326,Tarra,Guerrero,tarra.guerrero@aol.com,,"['Trek Remedy 29 Carbon Frameset - 2016', 'Electra Townie Original 7D EQ - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
1327,Consuela,Romero,consuela.romero@hotmail.com,,['Trek X-Caliber 8 - 2017']
1328,Cindie,Franklin,cindie.franklin@yahoo.com,,"['Ritchey Timberwolf Frameset - 2016', 'Surly Straggler - 2016', 'Pure Cycles Vine 8-Speed - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
1329,Sharyn,Brewer,sharyn.brewer@aol.com,,"['Haro SR 1.2 - 2017', 'Haro SR 1.3 - 2017', 'Sun Bicycles Biscayne Tandem CB - 2017']"
1330,Karren,Stevenson,karren.stevenson@aol.com,,"['Trek Stache Carbon Frameset - 2018', 'Trek Domane SL 5 - 2018']"
1331,Divina,Reeves,divina.reeves@hotmail.com,,"['Surly Straggler - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Electra Townie Original 21D - 2016']"
1332,Novella,Ross,novella.ross@gmail.com,,"['Trek Domane S 6 - 2017', 'Trek Madone 9.2 - 2017', 'Haro Downtown 16 - 2017']"
1333,Omega,Huff,omega.huff@aol.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Trek Conduit+ - 2016', 'Surly Straggler - 2016', 'Surly Straggler 650b - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
1334,Ashleigh,Finch,ashleigh.finch@yahoo.com,,"['Trek Fuel EX 8 29 - 2016', 'Surly Straggler - 2016', 'Electra Townie Original 21D - 2016', 'Electra Townie Original 7D - 2015/2016']"
1335,Corina,Lynch,corina.lynch@msn.com,,"['Heller Shagamaw Frame - 2016', 'Surly Ice Cream Truck Frameset - 2016', 'Electra Townie Original 7D EQ - 2016']"
1336,Joe,Melton,joe.melton@gmail.com,,"['Electra Girl\'s Hawaii 1 16"" - 2017']"
1337,Bernetta,Summers,bernetta.summers@aol.com,,"['Electra Townie Original 21D - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
1338,Inez,Snider,inez.snider@gmail.com,,"['Heller Shagamaw Frame - 2016', 'Electra Townie Original 7D EQ - 2016']"
1339,Neida,King,neida.king@aol.com,(442) 778-1121,"['Sun Bicycles Biscayne Tandem CB - 2017', 'Sun Bicycles Streamway - 2017']"
1340,Tona,Velasquez,tona.velasquez@msn.com,,['Electra Cruiser 1 (24-Inch) - 2016']
1341,Rozanne,Reyes,rozanne.reyes@aol.com,,"['Trek Slash 8 27.5 - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Electra Townie Original 7D - 2015/2016']"
1342,Lekisha,Pope,lekisha.pope@msn.com,,"['Trek Precaliber 16 Boys - 2017', ""Electra Savannah 3i (20-inch) - Girl's - 2017""]"
1343,Jama,Rodriquez,jama.rodriquez@msn.com,,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Trek X-Caliber 8 - 2017', 'Haro Shredder 20 - 2017', 'Haro Shredder Pro 20 - 2017']"
1344,Eloisa,Tucker,eloisa.tucker@hotmail.com,,"['Trek Stache 5 - 2017', ""Electra Amsterdam Original 3i Ladies' - 2017""]"
1345,Arie,Hunter,arie.hunter@msn.com,,"['Ritchey Timberwolf Frameset - 2016', 'Sun Bicycles Atlas X-Type - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017']"
1346,Sanora,Webster,sanora.webster@msn.com,(424) 464-7290,"['Heller Shagamaw Frame - 2016', 'Haro Flightline One ST - 2017', ""Electra Townie 7D (20-inch) - Boys' - 2017""]"
1347,Kate,Barber,kate.barber@hotmail.com,,"[""Trek Silque SLR 8 Women's - 2017"", ""Electra Townie 7D (20-inch) - Boys' - 2017""]"
1348,Yvone,Guerrero,yvone.guerrero@aol.com,,"['Trek Fuel EX 8 29 - 2016', 'Trek Slash 8 27.5 - 2016', 'Pure Cycles Vine 8-Speed - 2016', 'Pure Cycles William 3-Speed - 2016', 'Electra Townie Original 7D EQ - 2016']"
1349,Kami,Rios,kami.rios@yahoo.com,,"['Ritchey Timberwolf Frameset - 2016', 'Trek Slash 8 27.5 - 2016', 'Pure Cycles Vine 8-Speed - 2016', 'Electra Townie Original 21D - 2016']"
1350,Annett,Rush,annett.rush@hotmail.com,,"['Trek Slash 8 27.5 - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', ""Electra Townie Original 7D EQ - Women's - 2016"", ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Electra Townie Original 7D - 2015/2016']"
1351,Carman,Hardy,carman.hardy@yahoo.com,,"['Electra Moto 1 - 2016', ""Electra Townie Original 7D EQ - Women's - 2016"", 'Electra Townie Original 21D - 2016', 'Electra Townie Original 7D EQ - 2016']"
1352,Dorothea,Miranda,dorothea.miranda@aol.com,,"['Surly Wednesday Frameset - 2016', 'Electra Townie Original 7D - 2015/2016', 'Sun Bicycles Streamway - 2017']"
1353,Agatha,Daniels,agatha.daniels@yahoo.com,,"['Surly Straggler - 2016', 'Pure Cycles Vine 8-Speed - 2016', 'Electra Townie Original 7D - 2015/2016', 'Electra Townie Original 7D EQ - 2016']"
1354,Alexandria,Zamora,alexandria.zamora@yahoo.com,,"['Ritchey Timberwolf Frameset - 2016', 'Heller Shagamaw Frame - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Electra Townie Original 7D - 2015/2016']"
1355,Thad,Gilliam,thad.gilliam@hotmail.com,,"['Trek Remedy 29 Carbon Frameset - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
1356,Inger,Jennings,inger.jennings@yahoo.com,,"[""Electra Townie Original 7D EQ - Women's - 2016"", 'Electra Townie Original 21D - 2016']"
1357,Karren,Lamb,karren.lamb@aol.com,(559) 628-2239,"[""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
1358,Noble,Glover,noble.glover@gmail.com,,"['Surly Wednesday Frameset - 2016', 'Surly Ice Cream Truck Frameset - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Electra Townie Original 7D - 2015/2016']"
1359,Octavia,Donaldson,octavia.donaldson@hotmail.com,,"['Ritchey Timberwolf Frameset - 2016', 'Trek Remedy 29 Carbon Frameset - 2016', 'Surly Straggler - 2016', 'Electra Townie Original 7D - 2015/2016']"
1360,Latashia,Travis,latashia.travis@yahoo.com,,"['Trek Remedy 29 Carbon Frameset - 2016', 'Surly Straggler 650b - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Electra Townie Original 7D EQ - 2016']"
1361,Destiny,Goodman,destiny.goodman@msn.com,,"['Pure Cycles William 3-Speed - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
1362,Christiana,Gross,christiana.gross@yahoo.com,,"['Surly Wednesday Frameset - 2016', 'Trek Remedy 29 Carbon Frameset - 2016', 'Electra Townie Original 7D EQ - 2016']"
1363,Nestor,Haynes,nestor.haynes@msn.com,(281) 969-4579,"['Electra Cruiser 1 (24-Inch) - 2016', 'Pure Cycles William 3-Speed - 2016', 'Trek Emonda S 4 - 2017']"
1364,Grisel,Maynard,grisel.maynard@msn.com,,"[""Electra Amsterdam Fashion 7i Ladies' - 2017""]"
1365,Shenna,Espinoza,shenna.espinoza@gmail.com,,['Trek Conduit+ - 2016']
