customer_id,first_name,last_name,purchase_frequency,avg_order_value,product_preferences
1247,Tammie,Cherry,5,1247.81872,"Surly Wednesday Frameset - 2016,Surly Ice Cream Truck Frameset - 2016,Surly Straggler - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D EQ - Women's - 2016"
1248,Bethany,Herring,2,3397.041,"Trek Conduit+ - 2016,Surly Straggler - 2016"
1249,Barbra,Dickerson,5,1504.00742,"Ritchey Timberwolf Frameset - 2016,Surly Ice Cream Truck Frameset - 2016,Trek Fuel EX 9.8 27.5 Plus - 2017,Sun Bicycles Brickell Tandem CB - 2017,Trek Precaliber 12 Girls - 2017"
1250,Neoma,Daugherty,3,694.3868333333334,"Surly Straggler - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Pure Cycles Vine 8-Speed - 2016"
1251,Nanette,Roman,4,564.835175,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Trek Precaliber 12 Boys - 2017,Electra Townie Original 7D - 2017,Sun Bicycles Streamway 7 - 2017"
1252,Adriene,Rollins,2,1590.77025,"Trek Fuel EX 8 29 - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016"
1253,Susannah,Fields,3,463.4911333333334,"Ritchey Timberwolf Frameset - 2016,Electra Townie Original 21D - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
1254,Dung,Reid,4,1378.9911749999999,"Trek Emonda SL 7 - 2018,Trek MT 201 - 2018,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,Electra Townie Balloon 7i EQ Ladies' - 2017/2018"
1255,Ben,Stone,2,461.53634999999997,"Surly Ice Cream Truck Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
1256,Nubia,Anderson,3,512.9879999999999,"Electra Moto 1 - 2016,Trek X-Caliber 8 - 2018,Strider Classic 12 Balance Bike - 2018"
1257,Rosamaria,Meyer,3,1964.5164666666667,"Heller Shagamaw Frame - 2016,Trek Remedy 29 Carbon Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
1258,Todd,Waters,4,3095.45685,"Trek Domane SLR 6 Disc - 2017,Sun Bicycles Revolutions 24 - 2017,Electra Queen of Hearts 3i - 2018,Electra Daydreamer 3i Ladies' - 2018"
1259,Kimbery,Nieves,3,1756.9815999999998,"Trek Remedy 29 Carbon Frameset - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D - 2015/2016"
1260,Phuong,Wolf,3,1895.5271666666667,"Pure Cycles William 3-Speed - 2016,Trek Domane SLR 6 Disc - 2017,Electra Savannah 3i (20-inch) - Girl's - 2017"
1261,Adelaida,Hancock,4,2374.293,"Trek Conduit+ - 2016,Surly Straggler - 2016,Pure Cycles William 3-Speed - 2016,Electra Townie Original 7D - 2015/2016"
1262,Brianne,Hays,2,1861.4914999999999,"Trek Conduit+ - 2016,Haro Shift R3 - 2017"
1263,Rufina,Chandler,2,2022.3915000000002,"Trek Conduit+ - 2016,Surly Straggler 650b - 2016"
1264,Devin,Velazquez,4,617.489625,"Surly Wednesday Frameset - 2016,Electra Townie Original 21D - 2016,Electra Moto 1 - 2016,Electra Cruiser 1 (24-Inch) - 2016"
1265,Bonita,Marshall,4,839.9369250000001,"Surly Wednesday Frameset - 2016,Heller Shagamaw Frame - 2016,Surly Ice Cream Truck Frameset - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
1266,Myrl,Gay,2,1237.48635,"Electra Townie Original 7D EQ - 2016,Trek Stache 5 - 2017"
1267,Earline,Gordon,1,3126.6414,Surly Straggler 650b - 2016
1268,Sung,Chambers,3,1705.3213666666668,"Electra Townie Original 7D EQ - Women's - 2016,Trek Madone 9.2 - 2017,Electra Girl's Hawaii 1 16"" - 2017"
1269,Gustavo,Gamble,5,840.9051599999999,"Surly Ice Cream Truck Frameset - 2017,Surly Wednesday - 2017,Haro Shredder 20 - 2017,Haro Shredder 20 Girls - 2017,Haro Shredder Pro 20 - 2017"
1270,Ciera,Webb,1,629.9820000000001,Electra Savannah 3i (20-inch) - Girl's - 2017
1271,Roy,Chan,3,905.9879999999999,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Surly Big Dummy Frameset - 2017,Sun Bicycles ElectroLite - 2017"
1272,Houston,Vasquez,1,2699.991,Trek Conduit+ - 2016
1273,Cheree,Hale,5,1024.4696000000001,"Surly Straggler - 2016,Sun Bicycles Spider 3i - 2017,Haro Shift R3 - 2017,Sun Bicycles Cruz 3 - Women's - 2017,Sun Bicycles Drifter 7 - Women's - 2017"
1274,Odette,Moses,3,2597.0185666666666,"Trek Slash 8 27.5 - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - 2016"
1275,Lenita,Bonner,2,1363.24525,"Heller Shagamaw Frame - 2016,Surly Straggler - 2016"
1276,Shona,Mcmillan,2,3044.9915,"Trek Silque SLR 8 Women's - 2017,Electra Girl's Hawaii 1 16"" - 2017"
1277,Piedad,Irwin,1,706.7814,Haro Flightline One ST - 2017
1278,Loan,Graham,4,557.0612749999999,"Electra Townie Original 21D - 2016,Haro Flightline Two 26 Plus - 2017,Electra Girl's Hawaii 1 16"" - 2017,Haro Shredder 20 - 2017"
1279,Stan,Saunders,4,2234.1115,"Sun Bicycles Cruz 7 - Women's - 2017,Surly Krampus - 2018,Trek Domane ALR 4 Disc Women's - 2018,Trek 1120 - 2018"
1280,Jackeline,Colon,4,1335.538975,"Ritchey Timberwolf Frameset - 2016,Trek Slash 8 27.5 - 2016,Electra Townie Original 21D - 2016,Electra Cruiser 1 (24-Inch) - 2016"
1281,Marlen,Dawson,2,1466.2405999999999,"Trek Conduit+ - 2016,Trek Boy's Kickster - 2015/2017"
1282,Alexis,Mack,5,480.4952,"Ritchey Timberwolf Frameset - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles William 3-Speed - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra Townie Original 21D - 2016"
1283,Mica,Barry,1,279.992,Electra Moto 3i (20-inch) - Boy's - 2017
1284,Shanice,Spears,2,5649.986,"Trek Emonda S 5 - 2017,Trek Madone 9.2 - 2017"
1285,Garth,Huff,1,2881.14,Surly Straggler - 2016
1286,Dione,Pratt,1,494.99100000000004,Electra Townie Original 21D - 2016
1287,Victor,Pittman,4,747.93975,"Electra Townie Original 21D - 2016,Sun Bicycles Cruz 3 - 2017,Electra Amsterdam Fashion 7i Ladies' - 2017,Sun Bicycles Drifter 7 - Women's - 2017"
1288,Allie,Conley,1,959.984,Electra Townie Original 7D EQ - 2016
1289,Shanelle,Anderson,1,507.2905,Sun Bicycles Streamway 7 - 2017
1290,Minnie,Compton,5,1667.28338,"Haro Flightline Two 26 Plus - 2017,Trek Fuel EX 5 27.5 Plus - 2017,Electra Amsterdam Fashion 7i Ladies' - 2017,Electra Savannah 3i (20-inch) - Girl's - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017"
1291,Shiloh,Bates,2,3165.2873499999996,"Trek Fuel EX 9.8 27.5 Plus - 2017,Surly Steamroller - 2017"
1292,Lakenya,Oliver,2,549.7407499999999,"Surly Wednesday Frameset - 2016,Trek Precaliber 16 Boys - 2017"
1293,Sally,Kinney,2,642.98585,"Haro SR 1.2 - 2017,Sun Bicycles Revolutions 24 - Girl's - 2017"
1294,Edith,Davenport,3,414.5949,"Surly Wednesday Frameset - 2017,Sun Bicycles Cruz 7 - 2017,Electra Cruiser Lux Fat Tire 1 Ladies - 2017"
1295,Alline,Beasley,3,1674.3191333333332,"Surly Wednesday Frameset - 2016,Trek Conduit+ - 2016,Electra Townie Original 21D - 2016"
1296,Travis,Whitley,4,942.235,"Surly Wednesday Frameset - 2016,Electra Moto 1 - 2016,Electra Townie Original 7D EQ - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
1297,Vanessa,West,1,502.1814,Electra Cruiser 1 (24-Inch) - 2016
1298,Trudy,Riddle,4,1053.7367,"Electra Townie Original 7D EQ - 2016,Electra Townie Original 7D EQ - Women's - 2016,Trek Emonda S 5 - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017"
1299,Shauna,Edwards,2,915.5907,"Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 21D - 2016"
1300,Clorinda,Donovan,4,1983.236625,"Trek Slash 8 27.5 - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D - 2015/2016,Electra Townie Original 7D EQ - 2016"
1301,Raven,Curtis,4,1173.2160250000002,"Surly Straggler 650b - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - 2016,Pure Cycles William 3-Speed - 2016"
1302,Verda,Gilbert,3,2116.4545,"Surly Ogre Frameset - 2017,Trek Domane SLR 6 Disc - 2017,Sun Bicycles Streamway 3 - 2017"
1303,Renay,Atkins,5,1066.58934,"Electra Amsterdam Fashion 7i Ladies' - 2017,Trek X-Caliber Frameset - 2018,Electra Delivery 3i - 2016/2017/2018,Electra Cruiser Lux 7D Ladies' - 2018,Electra Townie Balloon 8D EQ - 2016/2017/2018"
1304,Tama,Berg,5,593.3288399999999,"Electra Moto 1 - 2016,Trek Stache 5 - 2017,Sun Bicycles Revolutions 24 - 2017,Trek Precaliber 16 Boys - 2017,Electra Townie Original 7D - 2017"
1305,Dalia,Carson,3,503.15756666666675,"Electra Cruiser 1 (24-Inch) - 2016,Pure Cycles William 3-Speed - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
1306,America,Swanson,2,1752.883,"Surly Straggler 650b - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
1307,Cinda,Rocha,4,1870.5341,"Trek Fuel EX 8 29 - 2016,Electra Townie Original 7D EQ - Women's - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 21D - 2016"
1308,Shea,Howell,2,1159.9840000000002,"Surly Big Dummy Frameset - 2017,Sun Bicycles Cruz 3 - Women's - 2017"
1309,Kimberli,Cline,1,1619.991,Trek Remedy 29 Carbon Frameset - 2016
1310,Emanuel,Mckee,2,2916.9873499999994,"Trek Domane S 5 Disc - 2017,Trek Procaliber 6 - 2018"
1311,Whitley,Cannon,5,795.04686,"Pure Cycles William 3-Speed - 2016,Sun Bicycles Spider 3i - 2017,Electra Straight 8 3i (20-inch) - Boy's - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Sun Bicycles Cruz 3 - 2017"
1312,Tereasa,Bird,2,5308.9865,"Trek Domane SLR 6 Disc - 2017,Haro Shredder 20 Girls - 2017"
1313,Dante,Grimes,2,2557.04535,"Trek Slash 8 27.5 - 2016,Surly Straggler - 2016"
1314,Joeann,Garrison,4,1761.2891,"Trek Remedy 29 Carbon Frameset - 2016,Surly Straggler - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Moto 1 - 2016"
1315,Omega,Johnston,3,2616.0876000000003,"Surly Ice Cream Truck Frameset - 2016,Trek Conduit+ - 2016,Surly Straggler - 2016"
1316,Conrad,Mueller,2,2962.7373500000003,"Trek Boone 7 - 2017,Electra Savannah 3i (20-inch) - Girl's - 2017"
1317,Glady,Wells,1,325.4907,Trek Precaliber 24 (21-Speed) - Girls - 2017
1318,Tisha,Petty,2,526.486,"Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - 2016"
1319,Claris,Santiago,4,1307.963225,"Pure Cycles William 3-Speed - 2016,Haro SR 1.1 - 2017,Trek Emonda S 4 - 2017,Sun Bicycles Streamway 3 - 2017"
1320,Obdulia,Barber,1,543.984,Electra Townie 7D (20-inch) - Boys' - 2017
1321,Shantel,Gregory,3,1881.6383999999998,"Surly Wednesday Frameset - 2016,Heller Shagamaw Frame - 2016,Trek Conduit+ - 2016"
1322,Ai,Forbes,3,1671.6545666666668,"Ritchey Timberwolf Frameset - 2016,Surly Wednesday Frameset - 2016,Trek Conduit+ - 2016"
1323,Ebony,Cotton,4,583.339,"Sun Bicycles Revolutions 24 - 2017,Electra Glam Punk 3i Ladies' - 2017,Trek Precaliber 12 Boys - 2017,Sun Bicycles Streamway 3 - 2017"
1324,Arla,Ellis,3,1300.0202333333332,"Surly Straggler - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 7D EQ - 2016"
1325,Magdalena,Sherman,2,427.0955,"Electra Townie Original 21D - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016"
1326,Tarra,Guerrero,3,1051.9855,"Trek Remedy 29 Carbon Frameset - 2016,Electra Townie Original 7D EQ - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
1327,Consuela,Romero,1,1599.9840000000002,Trek X-Caliber 8 - 2017
1328,Cindie,Franklin,5,926.77088,"Ritchey Timberwolf Frameset - 2016,Surly Straggler - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
1329,Sharyn,Brewer,3,1331.4853,"Haro SR 1.2 - 2017,Haro SR 1.3 - 2017,Sun Bicycles Biscayne Tandem CB - 2017"
1330,Karren,Stevenson,2,2945.5811999999996,"Trek Stache Carbon Frameset - 2018,Trek Domane SL 5 - 2018"
1331,Divina,Reeves,3,731.6839,"Surly Straggler - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 21D - 2016"
1332,Novella,Ross,3,4102.654233333334,"Trek Domane S 6 - 2017,Trek Madone 9.2 - 2017,Haro Downtown 16 - 2017"
1333,Omega,Huff,5,1706.87486,"Surly Ice Cream Truck Frameset - 2016,Trek Conduit+ - 2016,Surly Straggler - 2016,Surly Straggler 650b - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
1334,Ashleigh,Finch,4,1256.041125,"Trek Fuel EX 8 29 - 2016,Surly Straggler - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D - 2015/2016"
1335,Corina,Lynch,3,890.8975333333333,"Heller Shagamaw Frame - 2016,Surly Ice Cream Truck Frameset - 2016,Electra Townie Original 7D EQ - 2016"
1336,Joe,Melton,1,269.99100000000004,"Electra Girl's Hawaii 1 16"" - 2017"
1337,Bernetta,Summers,2,386.99085,"Electra Townie Original 21D - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
1338,Inez,Snider,2,813.3912500000001,"Heller Shagamaw Frame - 2016,Electra Townie Original 7D EQ - 2016"
1339,Neida,King,2,795.4267,"Sun Bicycles Biscayne Tandem CB - 2017,Sun Bicycles Streamway - 2017"
1340,Tona,Velasquez,1,242.991,Electra Cruiser 1 (24-Inch) - 2016
1341,Rozanne,Reyes,3,2825.507333333333,"Trek Slash 8 27.5 - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 7D - 2015/2016"
1342,Lekisha,Pope,2,263.8906,"Trek Precaliber 16 Boys - 2017,Electra Savannah 3i (20-inch) - Girl's - 2017"
1343,Jama,Rodriquez,4,454.61362499999996,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Trek X-Caliber 8 - 2017,Haro Shredder 20 - 2017,Haro Shredder Pro 20 - 2017"
1344,Eloisa,Tucker,2,1688.9865,"Trek Stache 5 - 2017,Electra Amsterdam Original 3i Ladies' - 2017"
1345,Arie,Hunter,3,429.1912333333334,"Ritchey Timberwolf Frameset - 2016,Sun Bicycles Atlas X-Type - 2017,Electra Girl's Hawaii 1 16"" - 2017"
1346,Sanora,Webster,3,1147.6045000000001,"Heller Shagamaw Frame - 2016,Haro Flightline One ST - 2017,Electra Townie 7D (20-inch) - Boys' - 2017"
1347,Kate,Barber,2,3247.986,"Trek Silque SLR 8 Women's - 2017,Electra Townie 7D (20-inch) - Boys' - 2017"
1348,Yvone,Guerrero,5,2236.6067,"Trek Fuel EX 8 29 - 2016,Trek Slash 8 27.5 - 2016,Pure Cycles Vine 8-Speed - 2016,Pure Cycles William 3-Speed - 2016,Electra Townie Original 7D EQ - 2016"
1349,Kami,Rios,4,2319.6634750000003,"Ritchey Timberwolf Frameset - 2016,Trek Slash 8 27.5 - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 21D - 2016"
1350,Annett,Rush,5,1217.9860800000001,"Trek Slash 8 27.5 - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - Women's - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016"
1351,Carman,Hardy,4,616.3643,"Electra Moto 1 - 2016,Electra Townie Original 7D EQ - Women's - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D EQ - 2016"
1352,Dorothea,Miranda,3,1081.2511333333334,"Surly Wednesday Frameset - 2016,Electra Townie Original 7D - 2015/2016,Sun Bicycles Streamway - 2017"
1353,Agatha,Daniels,4,903.431125,"Surly Straggler - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 7D - 2015/2016,Electra Townie Original 7D EQ - 2016"
1354,Alexandria,Zamora,4,1118.865875,"Ritchey Timberwolf Frameset - 2016,Heller Shagamaw Frame - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 7D - 2015/2016"
1355,Thad,Gilliam,2,980.5405999999999,"Trek Remedy 29 Carbon Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
1356,Inger,Jennings,2,679.988,"Electra Townie Original 7D EQ - Women's - 2016,Electra Townie Original 21D - 2016"
1357,Karren,Lamb,1,569.981,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
1358,Noble,Glover,4,860.984425,"Surly Wednesday Frameset - 2016,Surly Ice Cream Truck Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016"
1359,Octavia,Donaldson,4,1635.76555,"Ritchey Timberwolf Frameset - 2016,Trek Remedy 29 Carbon Frameset - 2016,Surly Straggler - 2016,Electra Townie Original 7D - 2015/2016"
1360,Latashia,Travis,4,1991.8535999999997,"Trek Remedy 29 Carbon Frameset - 2016,Surly Straggler 650b - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 7D EQ - 2016"
1361,Destiny,Goodman,2,620.0920000000001,"Pure Cycles William 3-Speed - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
1362,Christiana,Gross,3,1433.3190000000002,"Surly Wednesday Frameset - 2016,Trek Remedy 29 Carbon Frameset - 2016,Electra Townie Original 7D EQ - 2016"
1363,Nestor,Haynes,3,620.1941666666667,"Electra Cruiser 1 (24-Inch) - 2016,Pure Cycles William 3-Speed - 2016,Trek Emonda S 4 - 2017"
1364,Grisel,Maynard,1,989.991,Electra Amsterdam Fashion 7i Ladies' - 2017
1365,Shenna,Espinoza,1,5699.981,Trek Conduit+ - 2016
1366,Trena,Rogers,1,989.9820000000001,Electra Townie Original 21D - 2016
1367,Lucile,Manning,4,508.111125,"Electra Townie Original 21D - 2016,Surly Wednesday Frameset - 2017,Haro Shredder 20 - 2017,Haro Shredder Pro 20 - 2017"
1368,Veronique,Fulton,5,2043.2471999999998,"Heller Shagamaw Frame - 2016,Trek Slash 8 27.5 - 2016,Electra Moto 1 - 2016,Electra Townie Original 7D EQ - Women's - 2016,Electra Cruiser 1 (24-Inch) - 2016"
1369,Starr,Schneider,2,310.04600000000005,"Pure Cycles William 3-Speed - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
1370,Rona,Rojas,1,7439.981399999999,Trek Slash 8 27.5 - 2016
1371,Pandora,Estes,2,867.46625,"Heller Shagamaw Frame - 2016,Electra Townie Original 7D EQ - 2016"
1372,Renna,Williams,4,1755.287175,"Surly Wednesday Frameset - 2017,Trek Powerfly 8 FS Plus - 2017,Sun Bicycles Lil Bolt Type-R - 2017,Electra Glam Punk 3i Ladies' - 2017"
1373,Lanora,Robbins,4,1400.0143500000001,"Trek Slash 8 27.5 - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D EQ - 2016,Pure Cycles William 3-Speed - 2016"
1374,Juliane,Dillard,5,1678.89428,"Heller Shagamaw Frame - 2016,Surly Straggler 650b - 2016,Electra Moto 1 - 2016,Electra Townie Original 7D EQ - 2016,Electra Townie Original 7D - 2015/2016"
1375,Carlena,Salinas,3,971.7026666666667,"Ritchey Timberwolf Frameset - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 21D - 2016"
1376,Kimberley,Reynolds,4,1027.26625,"Trek Conduit+ - 2016,Electra Cruiser 1 (24-Inch) - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 7D EQ - 2016"
1377,Johana,Jacobson,3,332.3908,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 21D - 2016"
1378,Enoch,Rosario,3,1592.0148,"Surly Straggler 650b - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - Women's - 2016"
1379,Dorine,Thornton,4,708.7111,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Glam Punk 3i Ladies' - 2017,Electra Amsterdam Original 3i Ladies' - 2017,Haro Shredder Pro 20 - 2017"
1380,Eliz,Lynch,1,2319.9919999999997,Trek Fuel EX 8 29 - 2016
1381,Mercedez,Brooks,2,1207.4815,"Ritchey Timberwolf Frameset - 2016,Electra Townie Original 21D - 2016"
1382,Wynona,Douglas,5,3298.304,"Surly Wednesday Frameset - 2016,Electra Moto 1 - 2016,Surly Wednesday - 2017,Trek Silque SLR 7 Women's - 2017,Sun Bicycles Biscayne Tandem CB - 2017"
1383,Desire,Mcgowan,2,696.1365000000001,"Surly Ogre Frameset - 2017,Sun Bicycles Cruz 7 - 2017"
1384,Elmo,Sweeney,3,839.3831333333334,"Surly Ogre Frameset - 2017,Sun Bicycles Cruz 7 - 2017,Electra Moto 3i (20-inch) - Boy's - 2017"
1385,Kenton,Hughes,4,501.515725,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Pure Cycles Vine 8-Speed - 2016,Surly Wednesday Frameset - 2017,Haro Shredder 20 - 2017"
1386,Cesar,Wilkins,3,602.1374999999999,"Electra Townie Original 21D - 2016,Electra Cruiser 1 (24-Inch) - 2016,Pure Cycles Vine 8-Speed - 2016"
1387,Phylicia,Stout,1,1199.9840000000002,Ritchey Timberwolf Frameset - 2016
1388,Nanette,Harris,1,2559.992,Trek Domane SL Disc Frameset - 2017
1389,Ulrike,Chan,1,1499.382,Surly Troll Frameset - 2017
1390,Genoveva,Lloyd,4,1333.33375,"Trek Emonda S 4 - 2017,Surly Steamroller - 2017,Sun Bicycles Brickell Tandem 7 - 2017,Trek Boy's Kickster - 2015/2017"
1391,Sheryl,Chase,4,4271.733574999999,"Trek Stache 5 - 2017,Trek Fuel EX 5 27.5 Plus - 2017,Trek Powerfly 8 FS Plus - 2017,Electra Amsterdam Original 3i - 2015/2017"
1392,Trista,Lambert,2,2961.23625,"Trek Conduit+ - 2016,Electra Townie Original 21D - 2016"
1393,Vivian,Deleon,2,840.7404999999999,"Sun Bicycles ElectroLite - 2017,Trek Precaliber 16 Boy's - 2018"
1394,Genny,Fields,2,1307.988,"Haro SR 1.3 - 2017,Sun Bicycles Cruz 3 - 2017"
1395,Eliseo,Knight,4,1305.11835,"Surly Straggler - 2016,Surly Karate Monkey 27.5+ Frameset - 2017,Sun Bicycles Lil Bolt Type-R - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017"
1396,Delma,Bailey,2,2992.4905,"Surly Ice Cream Truck Frameset - 2017,Trek Remedy 9.8 - 2017"
1397,Dewayne,Herring,4,1230.2885999999999,"Ritchey Timberwolf Frameset - 2016,Trek Remedy 29 Carbon Frameset - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
1398,Nevada,Hood,4,1922.068025,"Trek Conduit+ - 2016,Surly Straggler - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 7D - 2015/2016"
1399,Angelika,Perry,3,773.2513,"Surly Wednesday Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Sun Bicycles Streamway - 2017"
1400,Shayla,Hart,2,1464.342,"Heller Shagamaw Frame - 2016,Pure Cycles Vine 8-Speed - 2016"
1401,Willetta,Murphy,3,733.6481333333332,"Haro Flightline Two 26 Plus - 2017,Electra Cruiser Lux 1 - 2017,Trek Precaliber 12 Girls - 2017"
1402,Sandee,Alvarado,1,799.9920000000001,Trek X-Caliber 8 - 2017
1403,Mila,Moody,3,4198.357666666667,"Surly Straggler - 2016,Trek Powerfly 8 FS Plus - 2017,Trek Precaliber 12 Boys - 2017"
1404,Loyce,Conway,4,753.828225,"Heller Shagamaw Frame - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D - 2015/2016"
1405,Thanh,Figueroa,2,824.9862499999999,"Electra Townie Original 7D EQ - 2016,Electra Townie Original 7D EQ - 2016"
1406,Farrah,Orr,4,1975.108675,"Ritchey Timberwolf Frameset - 2016,Trek Conduit+ - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 21D - 2016"
1407,Hugh,Craft,2,928.0375000000001,"Heller Shagamaw Frame - 2016,Sun Bicycles Cruz 7 - 2017"
1408,Eleanor,Mendez,3,1609.7274999999997,"Pure Cycles William 3-Speed - 2016,Haro SR 1.2 - 2017,Trek Boone 7 - 2017"
1409,Lamar,Bush,4,523.353375,"Pure Cycles Vine 8-Speed - 2016,Sun Bicycles Brickell Tandem CB - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Electra Townie Original 7D - 2017"
1410,Lurlene,Finch,4,457.41637499999996,"Electra Cruiser 1 (24-Inch) - 2016,Sun Bicycles Revolutions 24 - Girl's - 2017,Sun Bicycles Brickell Tandem CB - 2017,Trek Precaliber 12 Girls - 2017"
1411,Shanda,Stevenson,4,1240.114675,"Sun Bicycles Drifter 7 - Women's - 2017,Trek Marlin 5 - 2018,Trek Domane SL 5 Disc Women's - 2018,Trek Kickster - 2018"
