customer_name,product_name,quantity,store_name
Jerlene Rios,Trek Fuel EX 5 27.5 Plus - 2017,1,Baldwin Bikes
Jerlene Rios,Electra Townie Original 7D - 2017,2,Baldwin Bikes
Jerlene Rios,Trek Domane SLR 8 Disc - 2018,1,Baldwin Bikes
Jerlene Rios,Strider Classic 12 Balance Bike - 2018,1,Baldwin Bikes
Julianne Shannon,Sun Bicycles Revolutions 24 - Girl's - 2017,2,Rowlett Bikes
Julianne Shannon,Sun Bicycles Cruz 7 - Women's - 2017,1,Rowlett Bikes
Julianne Shannon,Trek Marlin 7 - 2017/2018,2,Rowlett Bikes
Julianne Shannon,Trek Domane AL 2 - 2018,2,Rowlett Bikes
Julianne Shannon,Trek CrossRip+ - 2018,1,Rowlett Bikes
Orval Hunter,Surly Ice Cream Truck Frameset - 2016,1,Rowlett Bikes
Orval Hunter,Haro SR 1.3 - 2017,1,Rowlett Bikes
Orval Hunter,Electra Townie Commute 8D Ladies' - 2018,2,Rowlett Bikes
Emmett Hahn,Trek Emonda SLR 6 - 2018,1,Baldwin Bikes
Emmett Hahn,Electra Cruiser 1 Ladies' - 2018,1,Baldwin Bikes
Emmett Hahn,Trek Precaliber 16 Girl's - 2018,2,Baldwin Bikes
Damian Mills,Trek Emonda S 5 - 2017,1,Baldwin Bikes
Damian Mills,Electra Townie 7D (20-inch) - Boys' - 2017,2,Baldwin Bikes
Damian Mills,Trek Emonda SLR 6 - 2018,1,Baldwin Bikes
Barry Albert,Trek Precaliber 16 Girls - 2017,1,Baldwin Bikes
Barry Albert,Surly ECR 27.5 - 2018,2,Baldwin Bikes
Reita Dickson,Surly Steamroller - 2017,1,Baldwin Bikes
Reita Dickson,Trek Farley Carbon Frameset - 2018,2,Baldwin Bikes
Reita Dickson,Electra Moto 3i - 2018,2,Baldwin Bikes
Sandy Mills,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,1,Baldwin Bikes
Sandy Mills,Electra Cruiser Lux Fat Tire 7D - 2018,2,Baldwin Bikes
Sandy Mills,Electra Daydreamer 3i Ladies' - 2018,2,Baldwin Bikes
Lurlene Cotton,Trek Domane SL 8 Disc - 2018,1,Santa Cruz Bikes
Whitney Estes,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,1,Baldwin Bikes
Sheba Knapp,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
Sheba Knapp,Trek Domane S 6 - 2017,1,Baldwin Bikes
Sheba Knapp,Trek Emonda ALR 6 - 2018,1,Baldwin Bikes
Sheba Knapp,Electra Townie Commute Go! Ladies' - 2018,2,Baldwin Bikes
Sheba Knapp,Electra Townie Balloon 3i EQ Ladies' - 2018,2,Baldwin Bikes
Sophia Mcmillan,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,Baldwin Bikes
Sophia Mcmillan,Trek Domane ALR Frameset - 2018,2,Baldwin Bikes
Sophia Mcmillan,Trek Crockett 7 Disc - 2018,2,Baldwin Bikes
Sophia Mcmillan,Electra Koa 3i Ladies' - 2018,2,Baldwin Bikes
Sophia Mcmillan,Electra Townie Original 21D - 2018,1,Baldwin Bikes
Kristy Watkins,Trek Ticket S Frame - 2018,1,Baldwin Bikes
Mireille Puckett,Trek Girl's Kickster - 2017,2,Santa Cruz Bikes
Mireille Puckett,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,Santa Cruz Bikes
Mireille Puckett,Sun Bicycles Cruz 7 - Women's - 2017,2,Santa Cruz Bikes
Mireille Puckett,Electra Daydreamer 3i Ladies' - 2018,1,Santa Cruz Bikes
Leland Mcdowell,Trek Precaliber 16 Boys - 2017,2,Santa Cruz Bikes
Fairy Robinson,Sun Bicycles Spider 3i - 2017,2,Baldwin Bikes
Fairy Robinson,Haro Flightline Two 26 Plus - 2017,2,Baldwin Bikes
Fairy Robinson,Surly Krampus - 2018,1,Baldwin Bikes
Fairy Robinson,Electra Heartchya 1 (20-inch) - Girl's - 2018,1,Baldwin Bikes
Greta Page,Electra Townie 7D (20-inch) - Boys' - 2017,2,Baldwin Bikes
Greta Page,Electra Townie Balloon 3i EQ - 2017/2018,1,Baldwin Bikes
Hue May,Surly Big Fat Dummy Frameset - 2018,1,Baldwin Bikes
Hue May,Trek Lift+ - 2018,2,Baldwin Bikes
Hue May,Electra Townie Original 3i EQ Ladies' - 2018,1,Baldwin Bikes
Hue May,Trek Kickster - 2018,2,Baldwin Bikes
Hue May,Trek Precaliber 20 6-speed Boy's - 2018,1,Baldwin Bikes
Shanda Stevenson,Sun Bicycles Drifter 7 - Women's - 2017,1,Baldwin Bikes
Shanda Stevenson,Trek Marlin 5 - 2018,1,Baldwin Bikes
Shanda Stevenson,Trek Domane SL 5 Disc Women's - 2018,2,Baldwin Bikes
Shanda Stevenson,Trek Kickster - 2018,1,Baldwin Bikes
Ping Quinn,Electra Townie Original 21D - 2016,1,Rowlett Bikes
Ping Quinn,Sun Bicycles Biscayne Tandem CB - 2017,2,Rowlett Bikes
Ping Quinn,Sun Bicycles Streamway 7 - 2017,1,Rowlett Bikes
Ping Quinn,"Electra Treasure 1 20"" - 2018",2,Rowlett Bikes
Genoveva Baldwin,Electra Amsterdam Royal 8i - 2017/2018,1,Baldwin Bikes
Desmond Rose,Trek Slash 8 27.5 - 2016,2,Baldwin Bikes
Desmond Rose,"Electra Girl's Hawaii 1 16"" - 2017",1,Baldwin Bikes
Desmond Rose,Trek Farley Carbon Frameset - 2018,2,Baldwin Bikes
Desmond Rose,Surly ECR Frameset - 2018,1,Baldwin Bikes
Desmond Rose,Trek Powerfly 5 FS - 2018,1,Baldwin Bikes
Wanita Davenport,Trek Emonda S 4 - 2017,1,Baldwin Bikes
Wanita Davenport,Electra Townie Commute 8D Ladies' - 2018,2,Baldwin Bikes
Louise Flowers,Electra Townie Original 7D - 2015/2016,1,Baldwin Bikes
Louise Flowers,Electra Cruiser Lux 3i - 2018,1,Baldwin Bikes
Louise Flowers,Electra Townie Commute Go! - 2018,1,Baldwin Bikes
Louise Flowers,Strider Classic 12 Balance Bike - 2018,1,Baldwin Bikes
Louise Flowers,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,1,Baldwin Bikes
Dorothea Chang,Trek Silque SLR 8 Women's - 2017,2,Baldwin Bikes
Dorothea Chang,Surly Straggler - 2018,1,Baldwin Bikes
Stan Saunders,Sun Bicycles Cruz 7 - Women's - 2017,2,Baldwin Bikes
Stan Saunders,Surly Krampus - 2018,1,Baldwin Bikes
Stan Saunders,Trek Domane ALR 4 Disc Women's - 2018,2,Baldwin Bikes
Stan Saunders,Trek 1120 - 2018,2,Baldwin Bikes
Cayla Johnson,Electra Amsterdam Original 3i - 2015/2017,2,Baldwin Bikes
Fannie Jenkins,Trek Stache 5 - 2017,2,Santa Cruz Bikes
Fannie Jenkins,Surly Pack Rat - 2018,2,Santa Cruz Bikes
Fannie Jenkins,Electra Townie Commute Go! - 2018,1,Santa Cruz Bikes
Fannie Jenkins,Electra Townie Commute 27D Ladies - 2018,2,Santa Cruz Bikes
Katherina Odom,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Baldwin Bikes
Katherina Odom,Trek Fuel EX 8 29 - 2018,1,Baldwin Bikes
Katherina Odom,Trek Precaliber 24 21-speed Girl's - 2018,2,Baldwin Bikes
Tameka Fisher,Trek Silque SLR 7 Women's - 2017,2,Santa Cruz Bikes
Tameka Fisher,Trek Madone 9.2 - 2017,1,Santa Cruz Bikes
Tameka Fisher,Trek Precaliber 12 Boy's - 2018,1,Santa Cruz Bikes
Alisia Albert,Electra Glam Punk 3i Ladies' - 2017,2,Rowlett Bikes
Alisia Albert,Electra Townie 3i EQ (20-inch) - Boys' - 2017,2,Rowlett Bikes
Alisia Albert,Trek Domane SL 5 Disc - 2018,1,Rowlett Bikes
Alisia Albert,Electra Relic 3i - 2018,2,Rowlett Bikes
Wilda Petersen,Sun Bicycles Drifter 7 - 2017,2,Baldwin Bikes
Wilda Petersen,Electra Townie Commute Go! Ladies' - 2018,2,Baldwin Bikes
Wilda Petersen,Electra Straight 8 1 (16-inch) - Boy's - 2018,1,Baldwin Bikes
Emanuel Mckee,Trek Domane S 5 Disc - 2017,2,Baldwin Bikes
Emanuel Mckee,Trek Procaliber 6 - 2018,1,Baldwin Bikes
Thalia Horne,Sun Bicycles Lil Kitt'n - 2017,1,Baldwin Bikes
Thalia Horne,Electra Townie Balloon 3i EQ Ladies' - 2018,1,Baldwin Bikes
Hayden Cross,Sun Bicycles Lil Kitt'n - 2017,2,Santa Cruz Bikes
Hayden Cross,Electra Townie Original 7D - 2017,1,Santa Cruz Bikes
Marshall Johnson,Trek Farley Carbon Frameset - 2018,1,Santa Cruz Bikes
Marshall Johnson,Electra Townie Balloon 7i EQ - 2018,1,Santa Cruz Bikes
Yuk Vega,Surly ECR - 2018,2,Baldwin Bikes
Yuk Vega,Electra Townie Original 7D EQ Ladies' - 2017/2018,2,Baldwin Bikes
Yuk Vega,Electra Townie Balloon 7i EQ - 2018,2,Baldwin Bikes
Yuk Vega,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,2,Baldwin Bikes
Guillermina Noble,Trek Fuel EX 9.8 27.5 Plus - 2017,1,Baldwin Bikes
Guillermina Noble,Trek Precaliber 24 (21-Speed) - Girls - 2017,2,Baldwin Bikes
Guillermina Noble,Trek Fuel EX 8 29 XT - 2018,2,Baldwin Bikes
Guillermina Noble,Electra Loft Go! 8i - 2018,1,Baldwin Bikes
Guillermina Noble,Strider Strider 20 Sport - 2018,2,Baldwin Bikes
Karey Steele,Surly Straggler - 2018,2,Baldwin Bikes
Cyndi Bush,Electra Townie 3i EQ (20-inch) - Boys' - 2017,2,Baldwin Bikes
Cyndi Bush,Trek Farley Carbon Frameset - 2018,1,Baldwin Bikes
Kaylee English,Electra Townie Commute Go! Ladies' - 2018,1,Baldwin Bikes
Kaylee English,Electra Townie Commute 27D - 2018,1,Baldwin Bikes
Santos Valencia,Electra Amsterdam Original 3i Ladies' - 2017,2,Baldwin Bikes
Santos Valencia,Haro Shredder 20 - 2017,2,Baldwin Bikes
Santos Valencia,Electra Delivery 3i - 2016/2017/2018,2,Baldwin Bikes
Santos Valencia,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,2,Baldwin Bikes
Alica Hunter,Surly Ogre Frameset - 2017,2,Baldwin Bikes
Alica Hunter,Trek Stache Carbon Frameset - 2018,1,Baldwin Bikes
Sharyn Hopkins,Trek Fuel EX 9.8 29 - 2017,1,Baldwin Bikes
Sharyn Hopkins,Trek Emonda S 4 - 2017,1,Baldwin Bikes
Sharyn Hopkins,Trek Madone 9.2 - 2017,2,Baldwin Bikes
Sharyn Hopkins,Trek Marlin 5 - 2018,1,Baldwin Bikes
Sharyn Hopkins,Trek Super Commuter+ 8S - 2018,2,Baldwin Bikes
Linnie Branch,Electra Townie Original 21D EQ - 2017/2018,2,Baldwin Bikes
Linnie Branch,Trek Superfly 24 - 2017/2018,1,Baldwin Bikes
Guillermina Noble,Trek Domane SL 6 - 2017,2,Baldwin Bikes
Guillermina Noble,"Electra Treasure 1 20"" - 2018",2,Baldwin Bikes
Guillermina Noble,Electra Townie Original 21D EQ - 2017/2018,2,Baldwin Bikes
Gertrud Rhodes,Surly Troll Frameset - 2018,2,Baldwin Bikes
Gertrud Rhodes,Trek Precaliber 24 (7-Speed) - Boys - 2018,1,Baldwin Bikes
Armand Whitehead,Sun Bicycles ElectroLite - 2017,2,Baldwin Bikes
Armand Whitehead,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,Baldwin Bikes
Armand Whitehead,Trek Marlin 5 - 2018,1,Baldwin Bikes
Armand Whitehead,Trek Precaliber 12 Boy's - 2018,1,Baldwin Bikes
Deloris Burke,Electra Moto 3i (20-inch) - Boy's - 2017,2,Santa Cruz Bikes
Deloris Burke,Trek Domane ALR 4 Disc Women's - 2018,2,Santa Cruz Bikes
Deloris Burke,Trek Emonda SLR 6 - 2018,1,Santa Cruz Bikes
Deloris Burke,Trek Verve+ - 2018,1,Santa Cruz Bikes
Deloris Burke,Electra Townie Commute Go! - 2018,1,Santa Cruz Bikes
Olevia Pitts,Trek Fuel EX 5 27.5 Plus - 2017,1,Santa Cruz Bikes
Olevia Pitts,Surly Troll Frameset - 2018,1,Santa Cruz Bikes
Dorine Roberson,Surly Steamroller - 2017,1,Santa Cruz Bikes
Dorine Roberson,Electra Townie Commute Go! - 2018,1,Santa Cruz Bikes
Dorine Roberson,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,2,Santa Cruz Bikes
Carline Collier,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,Santa Cruz Bikes
Carline Collier,Electra Cruiser 7D - 2016/2017/2018,1,Santa Cruz Bikes
Carline Collier,Electra Townie Balloon 3i EQ - 2017/2018,1,Santa Cruz Bikes
Lizzie Joyner,Sun Bicycles ElectroLite - 2017,2,Santa Cruz Bikes
Lizzie Joyner,"Electra Girl's Hawaii 1 16"" - 2017",2,Santa Cruz Bikes
Lizzie Joyner,Trek Remedy 7 27.5 - 2018,2,Santa Cruz Bikes
Lizzie Joyner,Electra Townie Original 1 - 2018,1,Santa Cruz Bikes
Kathie Freeman,Haro Flightline One ST - 2017,2,Baldwin Bikes
Bobbie Foster,Electra Cruiser Lux 1 Ladies' - 2018,1,Rowlett Bikes
Katelin Kennedy,Trek Domane AL 2 - 2018,2,Santa Cruz Bikes
Katelin Kennedy,Electra Cruiser Lux 1 Ladies' - 2018,2,Santa Cruz Bikes
Katelin Kennedy,Strider Sport 16 - 2018,2,Santa Cruz Bikes
Lissa Vargas,Heller Shagamaw GX1 - 2018,1,Baldwin Bikes
Lissa Vargas,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,2,Baldwin Bikes
Lissa Vargas,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,2,Baldwin Bikes
Tameka Fisher,Electra Tiger Shark 3i - 2018,1,Santa Cruz Bikes
Tameka Fisher,Electra Cruiser Lux 7D - 2018,2,Santa Cruz Bikes
Tameka Fisher,Electra Delivery 3i - 2016/2017/2018,2,Santa Cruz Bikes
Tameka Fisher,Electra Townie Original 7D EQ Ladies' - 2017/2018,1,Santa Cruz Bikes
Tameka Fisher,Electra Townie Original 1 - 2018,1,Santa Cruz Bikes
Williemae Holloway,Trek Stache 5 - 2018,2,Santa Cruz Bikes
Williemae Holloway,Electra Townie Commute Go! - 2018,2,Santa Cruz Bikes
Williemae Holloway,Trek Super Commuter+ 7 - 2018,2,Santa Cruz Bikes
Zina Bonner,Trek Domane ALR Disc Frameset - 2018,1,Santa Cruz Bikes
Zina Bonner,Electra Townie Balloon 3i EQ Ladies' - 2018,2,Santa Cruz Bikes
Luz House,Ritchey Timberwolf Frameset - 2016,1,Santa Cruz Bikes
Luz House,Sun Bicycles Drifter 7 - 2017,1,Santa Cruz Bikes
Luz House,Trek Domane SL 6 - 2018,2,Santa Cruz Bikes
Luz House,Trek Crockett 5 Disc - 2018,1,Santa Cruz Bikes
Luz House,Trek Kickster - 2018,2,Santa Cruz Bikes
Joesph Delacruz,Haro Shift R3 - 2017,2,Santa Cruz Bikes
Joesph Delacruz,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,1,Santa Cruz Bikes
Tu Ramirez,Electra Moto 1 - 2016,1,Baldwin Bikes
Tu Ramirez,Sun Bicycles Revolutions 24 - Girl's - 2017,1,Baldwin Bikes
Tu Ramirez,Surly Straggler - 2018,1,Baldwin Bikes
Tu Ramirez,Electra Moto 3i - 2018,1,Baldwin Bikes
Tu Ramirez,Electra Townie Original 7D EQ Ladies' - 2017/2018,1,Baldwin Bikes
Tiesha Daniel,Pure Cycles William 3-Speed - 2016,2,Baldwin Bikes
Tiesha Daniel,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
Tiesha Daniel,Electra Cruiser Lux 3i Ladies' - 2018,2,Baldwin Bikes
Tiesha Daniel,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,1,Baldwin Bikes
Tiesha Daniel,Trek Kickster - 2018,1,Baldwin Bikes
Denis Logan,Electra Straight 8 3i - 2018,1,Santa Cruz Bikes
Denis Logan,Electra Townie Original 1 - 2018,2,Santa Cruz Bikes
Elvera Peck,Trek Precaliber 24 (7-Speed) - Boys - 2018,1,Santa Cruz Bikes
Adelle Larsen,Electra Townie Original 21D - 2016,2,Baldwin Bikes
Adelle Larsen,Trek Fuel EX 9.8 27.5 Plus - 2017,2,Baldwin Bikes
Adelle Larsen,Electra Cruiser Lux 3i - 2018,2,Baldwin Bikes
Abby Gamble,Trek Domane SLR 8 Disc - 2018,2,Baldwin Bikes
Abby Gamble,Trek Domane SL 7 Women's - 2018,2,Baldwin Bikes
Abby Gamble,Trek Domane SL 6 Disc - 2018,1,Baldwin Bikes
Teofila Fischer,Surly Straggler 650b - 2016,2,Baldwin Bikes
Teofila Fischer,Trek Stache 5 - 2017,2,Baldwin Bikes
Teofila Fischer,Electra Amsterdam Royal 8i Ladies - 2018,1,Baldwin Bikes
Teofila Fischer,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,1,Baldwin Bikes
Teofila Fischer,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,2,Baldwin Bikes
Tena Cruz,Haro Flightline One ST - 2017,1,Baldwin Bikes
Tena Cruz,Surly Steamroller - 2017,2,Baldwin Bikes
Tena Cruz,Trek Precaliber 12 Girls - 2017,1,Baldwin Bikes
Tena Cruz,Sun Bicycles Cruz 7 - Women's - 2017,1,Baldwin Bikes
Kasha Todd,Electra Queen of Hearts 3i - 2018,2,Santa Cruz Bikes
Emmitt Sanchez,Sun Bicycles Cruz 3 - 2017,1,Baldwin Bikes
Emmitt Sanchez,Heller Shagamaw GX1 - 2018,1,Baldwin Bikes
Emmitt Sanchez,Trek Fuel EX 8 29 XT - 2018,2,Baldwin Bikes
Emmitt Sanchez,Electra Cruiser 1 Ladies' - 2018,2,Baldwin Bikes
Emmitt Sanchez,Electra Townie Commute Go! - 2018,2,Baldwin Bikes
Regenia Vaughan,Pure Cycles Vine 8-Speed - 2016,2,Baldwin Bikes
Regenia Vaughan,Haro Shift R3 - 2017,1,Baldwin Bikes
Regenia Vaughan,Surly Krampus - 2018,2,Baldwin Bikes
Regenia Vaughan,Trek Domane ALR 4 Disc - 2018,2,Baldwin Bikes
Regenia Vaughan,Electra Straight 8 1 (20-inch) - Boy's - 2018,1,Baldwin Bikes
Jayne Kirkland,Electra Straight 8 3i - 2018,1,Rowlett Bikes
Araceli Golden,Trek Powerfly 8 FS Plus - 2017,2,Santa Cruz Bikes
Araceli Golden,Trek Emonda ALR 6 - 2018,2,Santa Cruz Bikes
Araceli Golden,Trek Domane AL 2 Women's - 2018,1,Santa Cruz Bikes
Yan Mcgowan,Trek Powerfly 7 FS - 2018,2,Santa Cruz Bikes
Yan Mcgowan,Electra Townie Commute 27D Ladies - 2018,2,Santa Cruz Bikes
Elinore Aguilar,Surly Big Dummy Frameset - 2017,2,Rowlett Bikes
Elinore Aguilar,Trek Fuel EX 9.8 29 - 2017,1,Rowlett Bikes
Elinore Aguilar,Trek CrossRip 1 - 2018,2,Rowlett Bikes
Elinore Aguilar,Trek Powerfly 5 Women's - 2018,2,Rowlett Bikes
Elinore Aguilar,Electra Townie Commute 27D Ladies - 2018,2,Rowlett Bikes
Bridgette Guerra,Trek Domane ALR Disc Frameset - 2018,2,Santa Cruz Bikes
Bridgette Guerra,Trek Verve+ - 2018,2,Santa Cruz Bikes
Bridgette Guerra,Electra Townie Go! 8i Ladies' - 2018,1,Santa Cruz Bikes
Bridgette Guerra,Electra Amsterdam Royal 8i Ladies - 2018,2,Santa Cruz Bikes
Bridgette Guerra,Trek Precaliber 16 Girl's - 2018,2,Santa Cruz Bikes
Louanne Martin,Electra Townie Original 21D EQ - 2017/2018,2,Santa Cruz Bikes
Louanne Martin,Electra Townie Go! 8i - 2017/2018,2,Santa Cruz Bikes
Nova Hess,Trek Domane SL 5 Disc - 2018,2,Santa Cruz Bikes
Nova Hess,Electra Townie Commute Go! Ladies' - 2018,2,Santa Cruz Bikes
Nova Hess,Electra Townie Original 21D EQ - 2017/2018,2,Santa Cruz Bikes
Theo Reese,Sun Bicycles Lil Bolt Type-R - 2017,1,Baldwin Bikes
Theo Reese,Haro Downtown 16 - 2017,2,Baldwin Bikes
Theo Reese,Surly Krampus - 2018,2,Baldwin Bikes
Theo Reese,Trek Emonda SL 7 - 2018,1,Baldwin Bikes
Theo Reese,Strider Strider 20 Sport - 2018,2,Baldwin Bikes
Lorrie Becker,Trek CrossRip+ - 2018,1,Rowlett Bikes
Lorrie Becker,Trek XM700+ Lowstep - 2018,2,Rowlett Bikes
Lorrie Becker,Strider Classic 12 Balance Bike - 2018,2,Rowlett Bikes
Lorrie Becker,Electra Townie Commute 27D Ladies - 2018,2,Rowlett Bikes
Saturnina Garner,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,Santa Cruz Bikes
Saturnina Garner,Trek Farley Carbon Frameset - 2018,1,Santa Cruz Bikes
Saturnina Garner,Trek X-Caliber Frameset - 2018,2,Santa Cruz Bikes
Saturnina Garner,Electra Townie Original 21D EQ Ladies' - 2018,2,Santa Cruz Bikes
Chi Goff,"Electra Girl's Hawaii 1 16"" - 2017",1,Santa Cruz Bikes
Chi Goff,Trek Ticket S Frame - 2018,1,Santa Cruz Bikes
Chi Goff,Trek Stache 5 - 2018,1,Santa Cruz Bikes
Jacquline Duncan,Electra Townie Commute 8D - 2018,2,Baldwin Bikes
Melia Brady,Surly Straggler - 2018,1,Baldwin Bikes
Melia Brady,Electra Townie Commute Go! Ladies' - 2018,2,Baldwin Bikes
Melia Brady,"Electra Treasure 1 20"" - 2018",2,Baldwin Bikes
Melia Brady,Electra Townie Original 1 Ladies' - 2018,1,Baldwin Bikes
Zelma Browning,Trek Domane SL Frameset - 2018,1,Baldwin Bikes
Zelma Browning,Surly Pack Rat - 2018,2,Baldwin Bikes
Zelma Browning,Trek Lift+ - 2018,1,Baldwin Bikes
Latasha Stanley,Trek Domane SLR 6 Disc - 2017,1,Baldwin Bikes
Latasha Stanley,Trek Domane ALR 4 Disc Women's - 2018,1,Baldwin Bikes
Latasha Stanley,Electra Townie Balloon 8D EQ - 2016/2017/2018,1,Baldwin Bikes
Latasha Stanley,Electra Townie Original 21D EQ Ladies' - 2018,1,Baldwin Bikes
Lashawn Ortiz,Surly Wednesday Frameset - 2017,1,Rowlett Bikes
Lashawn Ortiz,Trek Emonda S 5 - 2017,2,Rowlett Bikes
Lashawn Ortiz,Sun Bicycles Streamway 3 - 2017,1,Rowlett Bikes
Aleta Shepard,Electra Cruiser Lux 1 - 2016/2018,2,Rowlett Bikes
Cleotilde Booth,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Rowlett Bikes
Cleotilde Booth,Trek Silque SLR 7 Women's - 2017,2,Rowlett Bikes
Ollie Zimmerman,Trek Marlin 7 - 2017/2018,1,Santa Cruz Bikes
Ollie Zimmerman,Electra Cruiser 1 - 2016/2017/2018,2,Santa Cruz Bikes
Mariana Strong,Surly ECR 27.5 - 2018,1,Santa Cruz Bikes
Latasha Hays,Trek Crockett 7 Disc - 2018,2,Baldwin Bikes
Jeanice Frost,Trek Silque SLR 8 Women's - 2017,1,Baldwin Bikes
Jeanice Frost,Sun Bicycles Biscayne Tandem CB - 2017,1,Baldwin Bikes
Jeanice Frost,Electra Moto 3i (20-inch) - Boy's - 2017,1,Baldwin Bikes
Jeanice Frost,Electra Koa 3i Ladies' - 2018,2,Baldwin Bikes
Jeanice Frost,Trek Precaliber 20 Boy's - 2018,2,Baldwin Bikes
Georgetta Hardin,Trek Ticket S Frame - 2018,1,Baldwin Bikes
Georgetta Hardin,Trek Domane ALR Disc Frameset - 2018,2,Baldwin Bikes
Georgetta Hardin,Trek XM700+ - 2018,1,Baldwin Bikes
Georgetta Hardin,Trek Precaliber 12 Boy's - 2018,2,Baldwin Bikes
Lizzette Stein,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,2,Baldwin Bikes
Lizzette Stein,Haro Shredder 20 - 2017,1,Baldwin Bikes
Brittney Woodward,Trek Domane SL 5 Women's - 2018,1,Baldwin Bikes
Brittney Woodward,Trek Conduit+ - 2018,2,Baldwin Bikes
Brittney Woodward,Trek Verve+ - 2018,2,Baldwin Bikes
Bernita Mcdaniel,Electra Relic 3i - 2018,2,Baldwin Bikes
Ashanti Parks,Haro SR 1.3 - 2017,2,Baldwin Bikes
Ashanti Parks,Trek Ticket S Frame - 2018,1,Baldwin Bikes
Ashanti Parks,Trek Verve+ Lowstep - 2018,1,Baldwin Bikes
Ashanti Parks,Trek Boone 5 Disc - 2018,1,Baldwin Bikes
Ashanti Parks,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,2,Baldwin Bikes
Merlene Vinson,Surly Ice Cream Truck Frameset - 2016,2,Rowlett Bikes
Merlene Vinson,Electra Townie Original 21D - 2016,2,Rowlett Bikes
Hedwig Paul,Sun Bicycles Atlas X-Type - 2017,2,Santa Cruz Bikes
Hedwig Paul,Sun Bicycles Biscayne Tandem CB - 2017,1,Santa Cruz Bikes
Hedwig Paul,Trek Domane SLR 6 Disc - 2018,2,Santa Cruz Bikes
Hedwig Paul,Electra Cruiser Lux 7D - 2018,1,Santa Cruz Bikes
Hedwig Paul,Electra Morningstar 3i Ladies' - 2018,1,Santa Cruz Bikes
Pamelia Newman,Pure Cycles Vine 8-Speed - 2016,1,Baldwin Bikes
Pamelia Newman,Trek Girl's Kickster - 2017,2,Baldwin Bikes
Pamelia Newman,Trek Fuel EX 8 29 XT - 2018,2,Baldwin Bikes
Pamelia Newman,Trek Domane SLR 9 Disc - 2018,2,Baldwin Bikes
Pamelia Newman,Electra Townie Original 7D EQ Ladies' - 2017/2018,2,Baldwin Bikes
Damien Dorsey,Haro Flightline One ST - 2017,2,Baldwin Bikes
Damien Dorsey,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,1,Baldwin Bikes
Damien Dorsey,Surly Troll Frameset - 2018,2,Baldwin Bikes
Damien Dorsey,Trek Domane SL 6 Disc - 2018,2,Baldwin Bikes
Damien Dorsey,"Electra Under-The-Sea 1 16"" - 2018",1,Baldwin Bikes
Parker Prince,Haro Shredder 20 Girls - 2017,1,Baldwin Bikes
Parker Prince,Electra Savannah 3i (20-inch) - Girl's - 2017,2,Baldwin Bikes
Parker Prince,Sun Bicycles Cruz 3 - Women's - 2017,2,Baldwin Bikes
Parker Prince,Trek Procaliber 6 - 2018,1,Baldwin Bikes
Parker Prince,Trek CrossRip 1 - 2018,2,Baldwin Bikes
Charolette Rice,Sun Bicycles Cruz 7 - 2017,2,Santa Cruz Bikes
Charolette Rice,Trek XM700+ - 2018,2,Santa Cruz Bikes
Tommie Melton,Haro SR 1.2 - 2017,1,Santa Cruz Bikes
Marvin Mullins,Electra Townie Original 7D - 2015/2016,1,Santa Cruz Bikes
Marvin Mullins,Trek Domane SL Frameset - 2018,1,Santa Cruz Bikes
Marvin Mullins,Trek Conduit+ - 2018,2,Santa Cruz Bikes
Marvin Mullins,Electra Queen of Hearts 3i - 2018,1,Santa Cruz Bikes
Karla Kirk,Sun Bicycles Cruz 3 - 2017,2,Santa Cruz Bikes
Karla Kirk,Trek Super Commuter+ 7 - 2018,1,Santa Cruz Bikes
Regine Gonzales,Trek Farley Alloy Frameset - 2017,1,Santa Cruz Bikes
Regine Gonzales,Trek Boone 7 - 2017,2,Santa Cruz Bikes
Regine Gonzales,Trek Powerfly 5 Women's - 2018,1,Santa Cruz Bikes
Caren Stephens,Trek Kids' Neko - 2018,1,Baldwin Bikes
Caren Stephens,Trek CrossRip 1 - 2018,1,Baldwin Bikes
